user_id,signup_date,acquisition_channel,region,company_size,industry,experiment_group,experiment_eligibility_flag,assignment_valid_flag,exposure_days,low_exposure_flag,onboarding_completion_flag,activation_flag,retained_30d,retained_60d,churn_30d,upgrade_flag,expansion_revenue_flag,negative_feedback_flag,sessions_first_14d,feature_adoption_count,support_tickets_first_30d,time_to_activation_days,monthly_subscription_value,subscription_value_band,engagement_band,feature_adoption_band
7632,2026-01-05,organic,APAC,solo,finance,control,1,1,30,0,0,0,1,1,0,0,0,0,5,2,0,,26.5,low_value,moderate_engagement,basic_adoption
7633,2026-01-14,paid_search,Europe,small,software,control,1,1,27,0,0,1,0,1,1,0,0,0,5,2,1,28.2,72.16,mid_value,moderate_engagement,basic_adoption
7634,2026-01-30,partner,UK,small,retail,treatment,1,1,30,0,0,1,0,1,1,0,0,0,6,6,0,11.0,71.05,mid_value,moderate_engagement,moderate_adoption
7635,2026-01-04,direct,APAC,small,software,control,1,1,22,0,1,0,1,1,0,0,0,0,5,2,2,,59.4,mid_value,moderate_engagement,basic_adoption
7636,2026-02-08,referral,Europe,small,software,control,1,1,25,0,1,1,1,0,0,0,0,0,16,5,0,3.8,73.9,mid_value,power_engagement,moderate_adoption
7637,2026-03-25,partner,Europe,small,finance,treatment,1,1,21,0,1,1,0,0,1,0,0,0,11,4,0,1.2,49.31,low_value,high_engagement,moderate_adoption
7638,2026-03-05,paid_social,North America,,education,treatment,1,1,22,0,0,0,0,0,1,0,0,0,4,2,0,,55.72,mid_value,moderate_engagement,basic_adoption
7639,2026-01-25,referral,North America,solo,other,treatment,1,1,26,0,1,1,0,1,1,0,0,0,12,1,1,2.2,37.05,low_value,high_engagement,minimal_adoption
7640,2026-01-28,direct,APAC,mid_market,healthcare,treatment,1,1,25,0,1,1,1,1,0,0,0,0,11,7,1,8.4,148.64,mid_value,high_engagement,broad_adoption
7641,2026-03-17,paid_search,APAC,small,other,control,1,1,28,0,1,0,1,0,0,0,0,0,8,1,1,,102.04,mid_value,moderate_engagement,minimal_adoption
7642,2026-03-07,organic,North America,small,software,control,1,1,21,0,0,1,1,0,0,0,0,0,14,2,0,18.3,86.17,mid_value,high_engagement,basic_adoption
7643,2026-03-19,direct,APAC,solo,healthcare,treatment,1,1,29,0,0,1,0,0,1,0,0,0,10,7,2,3.7,16.83,low_value,high_engagement,broad_adoption
7644,2026-01-22,partner,North America,small,software,control,1,1,24,0,1,1,1,1,0,0,0,0,10,1,0,3.9,62.42,mid_value,high_engagement,minimal_adoption
7645,2026-01-31,paid_search,Europe,mid_market,retail,treatment,1,1,21,0,0,0,1,0,0,0,0,0,5,2,3,,313.31,high_value,moderate_engagement,basic_adoption
7646,2026-01-23,direct,North America,small,other,control,0,0,10,1,0,0,0,0,1,0,0,0,5,6,0,,65.86,mid_value,moderate_engagement,moderate_adoption
7647,2026-02-17,paid_search,Other,solo,software,control,1,1,30,0,0,0,1,0,0,0,0,0,3,2,1,,23.08,low_value,low_engagement,basic_adoption
7648,2026-01-20,paid_search,Other,small,retail,treatment,1,1,29,0,1,1,1,1,0,0,0,0,8,1,2,5.8,72.67,mid_value,moderate_engagement,minimal_adoption
7649,2026-02-07,paid_social,Europe,enterprise,education,treatment,1,1,27,0,1,1,1,0,0,0,0,0,9,1,1,11.8,2300.82,enterprise_value,high_engagement,minimal_adoption
7650,2026-02-24,organic,Europe,small,education,control,1,1,23,0,0,0,0,0,1,0,1,0,3,2,0,,65.32,mid_value,low_engagement,basic_adoption
7651,2026-03-09,referral,Europe,small,software,control,1,1,28,0,1,1,0,1,1,0,0,0,19,1,1,9.9,86.16,mid_value,power_engagement,minimal_adoption
7652,2026-03-20,organic,UK,mid_market,software,control,1,1,22,0,0,0,1,0,0,0,0,0,8,2,0,,198.36,high_value,moderate_engagement,basic_adoption
7653,2026-03-29,organic,North America,small,software,treatment,1,1,24,0,1,1,0,1,1,1,0,0,3,3,1,1.0,83.78,mid_value,low_engagement,basic_adoption
7654,2026-03-30,paid_social,Europe,mid_market,software,treatment,1,1,27,0,0,1,1,0,0,0,0,0,13,3,2,4.9,161.33,high_value,high_engagement,basic_adoption
7655,2026-01-01,paid_social,UK,solo,education,treatment,1,1,24,0,1,1,1,0,0,0,0,0,14,4,0,0.4,29.44,low_value,high_engagement,moderate_adoption
7656,2026-01-07,organic,Europe,solo,finance,control,1,1,29,0,1,1,0,0,1,0,0,0,10,5,0,3.4,13.76,low_value,high_engagement,moderate_adoption
7657,2026-02-26,direct,North America,small,retail,control,1,1,23,0,0,0,0,1,1,0,0,0,5,1,2,,63.39,mid_value,moderate_engagement,minimal_adoption
7658,2026-01-12,paid_social,Europe,solo,finance,control,1,1,21,0,1,0,0,1,1,0,0,1,3,0,1,,14.72,low_value,low_engagement,minimal_adoption
7659,2026-01-05,organic,UK,solo,software,treatment,1,1,30,0,0,0,0,0,1,0,0,0,3,2,1,,37.64,low_value,low_engagement,basic_adoption
7660,2026-02-19,paid_search,Other,mid_market,retail,treatment,1,1,22,0,0,0,0,0,1,0,0,0,7,0,2,,197.33,high_value,moderate_engagement,minimal_adoption
7661,2026-02-11,partner,North America,solo,retail,treatment,1,1,29,0,1,0,1,1,0,0,0,0,6,2,0,,30.51,low_value,moderate_engagement,basic_adoption
7662,2026-01-12,paid_social,Europe,mid_market,software,treatment,1,1,25,0,1,0,0,1,1,0,0,0,5,3,0,,349.16,high_value,moderate_engagement,basic_adoption
7663,2026-01-18,organic,Europe,small,other,treatment,1,1,25,0,1,1,1,0,0,1,1,0,8,2,1,6.8,64.32,mid_value,moderate_engagement,basic_adoption
7664,2026-03-07,organic,North America,enterprise,finance,treatment,1,1,25,0,0,1,1,1,0,0,0,0,7,4,0,8.1,992.41,enterprise_value,moderate_engagement,moderate_adoption
7665,2026-03-15,paid_search,Europe,enterprise,retail,treatment,1,1,30,0,0,0,1,0,0,0,0,0,2,2,1,,391.18,high_value,low_engagement,basic_adoption
7666,2026-03-20,paid_search,North America,small,software,treatment,1,1,21,0,1,0,0,0,1,0,0,1,7,4,1,,103.15,mid_value,moderate_engagement,moderate_adoption
7667,2026-01-17,referral,North America,small,finance,treatment,1,1,23,0,1,1,1,1,0,0,0,0,8,1,1,2.0,46.17,low_value,moderate_engagement,minimal_adoption
7668,2026-03-09,direct,UK,mid_market,other,treatment,1,1,23,0,1,0,1,1,0,1,1,0,5,1,0,,239.36,high_value,moderate_engagement,minimal_adoption
7669,2026-03-12,organic,Europe,solo,other,treatment,1,1,22,0,1,0,0,0,1,0,0,0,12,1,1,,65.47,mid_value,high_engagement,minimal_adoption
7670,2026-03-03,partner,Other,small,software,treatment,1,1,27,0,1,0,0,0,1,0,0,0,5,1,0,,99.29,mid_value,moderate_engagement,minimal_adoption
7671,2026-02-10,direct,Europe,mid_market,other,control,1,1,25,0,1,1,1,1,0,0,0,1,9,4,3,2.0,280.07,high_value,high_engagement,moderate_adoption
7672,2026-02-03,direct,Europe,solo,finance,treatment,1,1,21,0,1,1,1,1,0,0,0,0,9,3,2,1.9,20.56,low_value,high_engagement,basic_adoption
7673,2026-03-11,direct,North America,mid_market,other,treatment,1,1,21,0,0,1,0,0,1,0,0,0,8,3,0,3.9,291.27,high_value,moderate_engagement,basic_adoption
7674,2026-02-14,partner,North America,solo,retail,treatment,0,0,4,1,1,0,0,0,1,0,0,0,4,4,1,,28.49,low_value,moderate_engagement,moderate_adoption
7675,2026-02-27,paid_social,APAC,small,finance,control,1,1,28,0,0,0,0,0,1,0,0,0,8,7,2,,61.02,mid_value,moderate_engagement,broad_adoption
7676,2026-02-20,paid_search,UK,small,other,treatment,1,1,29,0,0,0,0,0,1,0,0,0,5,3,1,,91.96,mid_value,moderate_engagement,basic_adoption
7677,2026-02-03,paid_social,North America,small,healthcare,treatment,1,1,23,0,0,1,1,0,0,0,0,0,9,4,1,1.3,88.0,mid_value,high_engagement,moderate_adoption
7678,2026-02-13,partner,UK,small,finance,treatment,1,1,28,0,0,1,1,1,0,0,0,0,12,5,2,7.5,100.83,mid_value,high_engagement,moderate_adoption
7679,2026-01-15,paid_search,Other,small,software,treatment,1,1,28,0,1,1,1,0,0,0,0,0,15,4,1,3.7,52.24,mid_value,high_engagement,moderate_adoption
7680,2026-03-19,organic,North America,mid_market,other,treatment,1,1,27,0,0,1,1,0,0,0,0,1,12,5,0,3.1,204.73,high_value,high_engagement,moderate_adoption
7681,2026-03-11,organic,North America,solo,education,control,1,1,21,0,0,0,1,1,0,0,0,0,3,2,1,,23.59,low_value,low_engagement,basic_adoption
7682,2026-02-19,partner,North America,small,finance,control,1,1,27,0,1,1,1,0,0,0,0,0,12,4,0,13.6,104.69,mid_value,high_engagement,moderate_adoption
7683,2026-02-01,referral,APAC,small,software,treatment,1,1,24,0,1,1,1,1,0,0,0,0,14,10,2,1.4,96.24,mid_value,high_engagement,broad_adoption
7684,2026-03-08,paid_social,North America,solo,software,control,1,1,21,0,0,0,0,0,1,0,0,0,7,0,1,,31.87,low_value,moderate_engagement,minimal_adoption
7685,2026-01-03,organic,North America,small,software,treatment,1,1,28,0,1,1,1,1,0,1,1,0,7,2,1,6.4,48.71,low_value,moderate_engagement,basic_adoption
7686,2026-03-27,referral,Europe,solo,software,control,1,1,23,0,1,0,0,0,1,1,1,0,5,4,0,,26.8,low_value,moderate_engagement,moderate_adoption
7687,2026-03-27,organic,Europe,mid_market,healthcare,control,1,1,30,0,1,0,0,1,1,0,0,0,3,3,1,,345.57,high_value,low_engagement,basic_adoption
7688,2026-03-15,paid_social,APAC,small,software,control,1,1,24,0,1,1,0,1,1,0,0,0,11,3,0,12.2,93.87,mid_value,high_engagement,basic_adoption
7689,2026-02-20,paid_search,Europe,mid_market,software,treatment,1,1,21,0,0,1,1,0,0,0,0,0,14,5,1,7.1,215.67,high_value,high_engagement,moderate_adoption
7690,2026-03-08,direct,Europe,solo,retail,control,1,1,28,0,1,0,1,0,0,0,0,0,4,1,1,,30.63,low_value,moderate_engagement,minimal_adoption
7691,2026-03-17,paid_social,Other,small,software,control,1,1,28,0,1,0,1,1,0,0,0,0,8,4,1,,50.43,mid_value,moderate_engagement,moderate_adoption
7692,2026-02-17,paid_social,North America,small,other,control,1,1,27,0,0,0,0,1,1,0,0,0,0,3,3,,88.31,mid_value,low_engagement,basic_adoption
7693,2026-01-17,referral,North America,solo,software,treatment,1,1,23,0,1,1,1,1,0,1,0,0,17,3,3,3.2,29.05,low_value,power_engagement,basic_adoption
7694,2026-01-07,paid_social,UK,mid_market,healthcare,control,1,1,22,0,1,0,1,0,0,0,0,0,2,1,2,,258.67,high_value,low_engagement,minimal_adoption
7695,2026-01-13,organic,UK,mid_market,retail,control,1,1,24,0,0,1,1,1,0,0,0,1,10,5,1,3.5,299.08,high_value,high_engagement,moderate_adoption
7696,2026-03-07,paid_social,Europe,small,software,treatment,1,1,22,0,1,1,1,1,0,0,0,0,7,4,0,4.8,85.14,mid_value,moderate_engagement,moderate_adoption
7697,2026-01-04,direct,North America,mid_market,other,control,1,1,21,0,0,0,1,1,0,0,0,0,5,5,1,,400.78,high_value,moderate_engagement,moderate_adoption
7698,2026-01-10,paid_search,UK,mid_market,healthcare,treatment,0,0,6,1,0,1,1,1,0,0,0,0,5,8,0,1.2,197.07,high_value,moderate_engagement,broad_adoption
7699,2026-03-29,referral,UK,small,finance,treatment,1,1,25,0,0,0,0,0,1,0,0,0,5,3,1,,134.57,mid_value,moderate_engagement,basic_adoption
7700,2026-01-17,direct,APAC,solo,other,treatment,1,1,23,0,0,1,0,0,1,0,0,0,6,4,2,15.3,17.26,low_value,moderate_engagement,moderate_adoption
7701,2026-02-21,partner,APAC,small,other,control,1,1,23,0,0,1,0,1,1,1,1,0,15,4,0,3.3,140.48,mid_value,high_engagement,moderate_adoption
7702,2026-01-06,referral,North America,small,retail,treatment,1,1,29,0,0,1,1,0,0,1,1,1,14,6,2,3.8,92.03,mid_value,high_engagement,moderate_adoption
7703,2026-03-24,referral,APAC,solo,finance,control,1,1,21,0,1,1,1,1,0,0,0,0,7,3,2,3.0,35.97,low_value,moderate_engagement,basic_adoption
7704,2026-03-10,direct,North America,small,finance,control,1,1,21,0,0,1,0,0,1,0,0,0,9,4,0,5.5,48.62,low_value,high_engagement,moderate_adoption
7705,2026-03-15,direct,APAC,solo,retail,treatment,1,1,23,0,1,0,1,1,0,0,0,0,9,2,0,,39.12,low_value,high_engagement,basic_adoption
7706,2026-01-09,direct,UK,small,software,treatment,1,1,25,0,1,0,0,1,1,0,0,1,9,2,1,,49.94,low_value,high_engagement,basic_adoption
7707,2026-03-18,referral,Europe,solo,healthcare,control,1,1,21,0,0,1,0,0,1,0,0,0,10,7,0,2.9,15.06,low_value,high_engagement,broad_adoption
7708,2026-03-24,paid_search,Europe,small,education,treatment,1,1,25,0,1,1,0,1,1,1,0,0,8,5,0,15.1,60.11,mid_value,moderate_engagement,moderate_adoption
7709,2026-01-21,organic,North America,solo,retail,control,1,1,25,0,1,1,1,1,0,0,0,0,9,2,0,5.2,32.44,low_value,high_engagement,basic_adoption
7710,2026-01-24,paid_search,North America,small,retail,control,1,1,26,0,1,1,1,1,0,0,0,0,9,2,2,1.2,94.41,mid_value,high_engagement,basic_adoption
7711,2026-01-04,direct,North America,small,other,treatment,1,1,28,0,1,1,1,1,0,0,0,0,5,3,0,4.6,106.42,mid_value,moderate_engagement,basic_adoption
7712,2026-01-24,direct,APAC,mid_market,other,treatment,1,1,21,0,1,1,1,0,0,0,0,0,6,0,1,6.5,199.23,high_value,moderate_engagement,minimal_adoption
7713,2026-02-28,paid_social,Europe,enterprise,healthcare,control,1,1,29,0,0,0,0,0,1,0,0,0,4,1,1,,1387.84,enterprise_value,moderate_engagement,minimal_adoption
7714,2026-01-03,paid_social,North America,solo,software,control,1,1,29,0,0,0,1,1,0,0,0,0,7,3,1,,39.62,low_value,moderate_engagement,basic_adoption
7715,2026-03-09,paid_search,APAC,small,other,treatment,1,1,21,0,1,0,0,1,1,0,0,0,10,2,1,,115.74,mid_value,high_engagement,basic_adoption
7716,2026-02-09,paid_search,North America,small,software,treatment,1,1,26,0,0,1,1,1,0,0,0,0,9,5,0,9.9,88.71,mid_value,high_engagement,moderate_adoption
7717,2026-02-17,referral,APAC,solo,software,treatment,1,1,30,0,0,0,1,0,0,0,0,0,2,1,0,,40.02,low_value,low_engagement,minimal_adoption
7718,2026-02-23,paid_search,Europe,solo,retail,control,1,1,26,0,1,0,0,0,1,0,0,0,5,1,1,,23.5,low_value,moderate_engagement,minimal_adoption
7719,2026-02-04,organic,Europe,solo,education,treatment,1,1,28,0,1,1,1,1,0,0,0,0,9,4,1,5.8,25.19,low_value,high_engagement,moderate_adoption
7720,2026-02-25,paid_social,North America,small,retail,control,1,1,28,0,0,1,0,0,1,1,0,0,6,3,0,22.2,94.28,mid_value,moderate_engagement,basic_adoption
7721,2026-03-30,organic,APAC,small,finance,control,1,1,22,0,0,1,1,1,0,1,0,0,14,7,0,9.4,46.33,low_value,high_engagement,broad_adoption
7722,2026-02-09,direct,North America,enterprise,other,treatment,1,1,29,0,1,1,1,1,0,0,0,0,7,3,2,6.3,953.71,enterprise_value,moderate_engagement,basic_adoption
7723,2026-03-18,paid_search,North America,small,other,treatment,1,1,30,0,1,1,1,0,0,0,0,0,10,5,2,9.6,81.26,mid_value,high_engagement,moderate_adoption
7724,2026-03-09,direct,Europe,small,retail,treatment,1,1,21,0,1,0,0,0,1,0,0,0,4,3,1,,64.55,mid_value,moderate_engagement,basic_adoption
7725,2026-02-15,organic,APAC,small,finance,treatment,1,1,25,0,1,0,1,0,0,0,0,0,6,6,0,,129.95,mid_value,moderate_engagement,moderate_adoption
7726,2026-03-19,organic,North America,small,healthcare,control,1,1,30,0,1,1,0,1,1,1,1,0,8,4,1,3.9,76.27,mid_value,moderate_engagement,moderate_adoption
7727,2026-01-13,paid_social,UK,solo,software,control,1,1,22,0,1,0,0,1,1,0,0,0,5,1,0,,43.08,low_value,moderate_engagement,minimal_adoption
7728,2026-01-27,referral,UK,mid_market,education,control,1,1,30,0,1,1,1,1,0,0,0,0,8,2,1,2.6,311.6,high_value,moderate_engagement,basic_adoption
7729,2026-01-06,paid_social,Europe,solo,other,control,1,1,21,0,0,0,1,0,0,0,0,0,4,1,0,,20.56,low_value,moderate_engagement,minimal_adoption
7730,2026-01-17,organic,Europe,solo,education,control,1,1,27,0,1,1,0,0,1,0,0,1,9,5,0,15.7,27.88,low_value,high_engagement,moderate_adoption
7731,2026-02-05,organic,North America,solo,healthcare,control,1,1,29,0,0,0,1,1,0,0,0,0,7,4,1,,44.55,low_value,moderate_engagement,moderate_adoption
7732,2026-03-22,paid_social,North America,solo,other,treatment,1,1,22,0,0,1,1,1,0,0,0,1,6,6,0,3.1,33.87,low_value,moderate_engagement,moderate_adoption
7733,2026-01-02,organic,UK,solo,education,control,1,1,28,0,0,0,1,0,0,0,0,0,4,3,1,,40.26,low_value,moderate_engagement,basic_adoption
7734,2026-03-18,paid_search,North America,small,other,treatment,1,1,25,0,0,1,1,0,0,1,0,0,10,6,0,2.5,78.96,mid_value,high_engagement,moderate_adoption
7735,2026-02-21,referral,Europe,solo,other,treatment,1,1,26,0,0,0,0,1,1,0,0,0,4,3,1,,17.96,low_value,moderate_engagement,basic_adoption
7736,2026-03-07,organic,North America,,education,control,1,1,30,0,1,1,0,1,1,0,0,0,16,3,0,4.5,73.84,mid_value,power_engagement,basic_adoption
7737,2026-02-21,organic,Europe,mid_market,software,control,1,1,27,0,1,1,1,1,0,0,0,0,9,1,1,9.0,399.91,high_value,high_engagement,minimal_adoption
7738,2026-02-12,organic,Europe,mid_market,education,control,1,1,24,0,1,0,0,0,1,0,0,0,6,0,1,,157.31,high_value,moderate_engagement,minimal_adoption
7739,2026-03-31,direct,APAC,small,finance,treatment,1,1,23,0,1,1,1,1,0,1,1,0,15,3,0,2.2,59.88,mid_value,high_engagement,basic_adoption
7740,2026-01-22,paid_search,Europe,small,healthcare,control,1,1,22,0,1,0,0,0,1,0,0,0,6,1,0,,75.82,mid_value,moderate_engagement,minimal_adoption
7741,2026-02-24,direct,North America,solo,education,control,1,1,21,0,0,0,0,0,1,0,0,0,4,0,0,,26.73,low_value,moderate_engagement,minimal_adoption
7742,2026-03-08,paid_search,North America,mid_market,finance,control,1,1,24,0,1,1,1,1,0,0,0,0,7,3,2,5.9,174.4,high_value,moderate_engagement,basic_adoption
7743,2026-03-01,referral,Europe,small,software,control,1,1,26,0,0,1,1,0,0,0,0,0,12,1,1,16.1,55.86,mid_value,high_engagement,minimal_adoption
7744,2026-02-27,organic,Europe,small,retail,treatment,1,1,23,0,1,1,1,1,0,1,0,0,10,5,0,3.9,58.66,mid_value,high_engagement,moderate_adoption
7745,2026-01-12,paid_social,UK,small,other,control,1,1,23,0,0,1,1,0,0,0,1,0,12,1,1,2.6,82.43,mid_value,high_engagement,minimal_adoption
7746,2026-03-29,partner,Europe,small,other,control,1,1,30,0,1,0,0,0,1,0,0,1,5,2,0,,110.31,mid_value,moderate_engagement,basic_adoption
7747,2026-03-10,partner,APAC,small,education,treatment,1,1,28,0,1,0,0,0,1,1,0,0,5,1,1,,87.62,mid_value,moderate_engagement,minimal_adoption
7748,2026-03-25,partner,APAC,small,other,treatment,1,1,25,0,1,0,1,0,0,1,0,0,6,1,1,,115.02,mid_value,moderate_engagement,minimal_adoption
7749,2026-02-08,partner,North America,small,education,control,1,1,22,0,1,0,0,0,1,0,0,0,5,1,0,,92.09,mid_value,moderate_engagement,minimal_adoption
7750,2026-01-13,organic,UK,mid_market,software,treatment,1,1,30,0,0,0,1,1,0,0,0,0,7,4,0,,225.11,high_value,moderate_engagement,moderate_adoption
7751,2026-02-10,paid_social,North America,small,finance,control,1,1,29,0,1,1,1,0,0,0,0,0,7,7,1,5.0,37.67,low_value,moderate_engagement,broad_adoption
7752,2026-02-26,paid_social,Europe,solo,finance,treatment,1,1,21,0,1,0,0,1,1,0,0,0,5,0,0,,31.97,low_value,moderate_engagement,minimal_adoption
7753,2026-02-22,direct,Europe,small,software,control,1,1,26,0,0,0,1,1,0,0,0,0,6,1,0,,98.33,mid_value,moderate_engagement,minimal_adoption
7754,2026-01-12,paid_search,UK,enterprise,education,control,1,1,25,0,1,1,1,1,0,0,0,0,4,0,6,15.3,844.0,enterprise_value,moderate_engagement,minimal_adoption
7755,2026-01-13,direct,North America,solo,healthcare,treatment,1,1,23,0,1,0,1,0,0,0,0,0,2,2,1,,41.11,low_value,low_engagement,basic_adoption
7756,2026-03-15,paid_search,APAC,mid_market,other,control,1,1,21,0,0,0,1,0,0,0,0,0,3,3,0,,283.02,high_value,low_engagement,basic_adoption
7757,2026-02-26,referral,North America,small,retail,treatment,1,1,21,0,1,1,1,0,0,0,0,0,8,3,1,7.6,112.95,mid_value,moderate_engagement,basic_adoption
7758,2026-02-09,organic,North America,small,retail,treatment,1,1,25,0,1,1,0,0,1,0,0,0,14,6,0,12.1,76.66,mid_value,high_engagement,moderate_adoption
7759,2026-03-21,paid_search,North America,mid_market,finance,control,1,1,27,0,1,0,1,0,0,0,0,1,5,1,1,,356.74,high_value,moderate_engagement,minimal_adoption
7760,2026-02-14,referral,UK,mid_market,education,control,1,1,28,0,1,1,1,0,0,0,0,0,7,5,0,2.2,179.38,high_value,moderate_engagement,moderate_adoption
7761,2026-02-04,paid_social,North America,mid_market,retail,control,1,1,23,0,1,1,1,0,0,1,1,0,11,3,0,1.3,158.37,high_value,high_engagement,basic_adoption
7762,2026-01-03,direct,North America,solo,finance,treatment,1,1,27,0,1,1,1,0,0,0,1,0,8,3,4,9.8,25.18,low_value,moderate_engagement,basic_adoption
7763,2026-01-05,referral,North America,solo,other,control,1,1,28,0,1,0,0,0,1,0,0,0,4,2,2,,20.93,low_value,moderate_engagement,basic_adoption
7764,2026-03-31,paid_social,North America,small,healthcare,control,0,0,13,1,0,0,0,0,1,0,0,0,1,2,1,,63.35,mid_value,low_engagement,basic_adoption
7765,2026-01-11,direct,North America,mid_market,finance,treatment,1,1,30,0,1,1,0,0,1,0,0,0,9,4,1,4.7,309.54,high_value,high_engagement,moderate_adoption
7766,2026-03-12,referral,North America,mid_market,retail,control,1,1,28,0,1,0,0,0,1,0,0,1,7,4,2,,208.98,high_value,moderate_engagement,moderate_adoption
7767,2026-02-25,referral,Europe,solo,software,treatment,1,1,25,0,1,0,0,0,1,0,0,0,7,4,0,,20.44,low_value,moderate_engagement,moderate_adoption
7768,2026-01-10,organic,Europe,solo,other,treatment,1,1,25,0,0,0,0,1,1,0,0,0,4,5,2,,22.29,low_value,moderate_engagement,moderate_adoption
7769,2026-02-03,paid_search,North America,mid_market,retail,control,1,1,28,0,1,1,0,1,1,0,0,0,9,3,1,7.5,206.37,high_value,high_engagement,basic_adoption
7770,2026-03-08,referral,Europe,small,other,control,0,0,10,1,0,1,1,0,0,1,1,0,5,1,1,10.2,118.11,mid_value,moderate_engagement,minimal_adoption
7771,2026-03-13,direct,North America,small,finance,treatment,1,1,26,0,0,1,1,1,0,0,0,0,12,6,3,3.3,53.71,mid_value,high_engagement,moderate_adoption
7772,2026-01-31,paid_search,North America,mid_market,other,treatment,1,1,26,0,0,1,1,0,0,0,0,0,9,1,4,5.3,329.48,high_value,high_engagement,minimal_adoption
7773,2026-03-16,organic,UK,solo,healthcare,treatment,1,1,30,0,0,1,1,0,0,1,1,0,11,4,3,2.3,24.9,low_value,high_engagement,moderate_adoption
7774,2026-03-12,paid_social,Europe,solo,software,treatment,1,1,21,0,0,1,1,1,0,0,0,0,9,5,2,11.9,36.01,low_value,high_engagement,moderate_adoption
7775,2026-03-07,organic,Other,mid_market,software,control,1,1,21,0,1,0,0,0,1,1,0,0,3,6,0,,228.04,high_value,low_engagement,moderate_adoption
7776,2026-03-11,referral,North America,solo,software,control,1,1,23,0,1,0,0,0,1,0,0,0,2,4,0,,26.5,low_value,low_engagement,moderate_adoption
7777,2026-02-10,referral,APAC,solo,education,treatment,1,1,22,0,0,0,0,0,1,0,0,0,9,0,2,,35.31,low_value,high_engagement,minimal_adoption
