account_id,industry,company_size,region,contract_type,subscription_plan,account_age_months,monthly_recurring_revenue,seat_count,seats_used_percent,weekly_active_users,feature_adoption_rate,avg_session_minutes,admin_logins_last_30d,onboarding_completion_percent,days_since_last_login,support_tickets_last_90d,nps_score,nps_band,account_health_score,health_band,churn_flag,renewal_probability,expansion_revenue,usage_band,revenue_band,login_recency_band
5239,software,small,UK,monthly,starter,1,56.77,2,58.77,0,29.3,21.34,2,61.44,22,2,42.0,passive,0.493,medium_health,0,66.34,23.34,low_usage,low_mrr,warming_8_30d
5240,,small,Other,annual,starter,33,23.47,3,60.28,1,22.32,8.88,3,53.45,19,5,8.0,passive,0.421,medium_health,0,59.01,3.55,low_usage,low_mrr,warming_8_30d
5241,other,small,North America,annual,starter,17,77.7,2,85.06,0,31.25,11.92,2,51.19,4,2,23.0,passive,0.565,medium_health,0,100.0,37.69,low_usage,low_mrr,active_0_7d
5242,finance,mid_market,Europe,monthly,starter,3,32.38,8,33.18,0,0.0,15.11,0,33.74,23,2,,,0.164,low_health,0,56.22,4.69,low_usage,low_mrr,warming_8_30d
5243,healthcare,small,North America,monthly,growth,30,127.64,18,30.27,4,35.62,28.25,6,66.2,28,1,49.0,passive,0.438,medium_health,0,72.13,35.02,medium_usage,mid_mrr,warming_8_30d
5244,other,small,North America,annual,growth,19,85.24,15,78.9,3,26.56,20.36,4,44.81,2,2,17.0,passive,0.501,medium_health,0,74.61,25.24,low_usage,low_mrr,active_0_7d
5245,retail,small,Europe,annual,starter,7,41.12,8,59.71,2,17.17,2.12,0,25.6,25,5,,,0.334,medium_health,0,72.01,7.0,low_usage,low_mrr,warming_8_30d
5246,healthcare,mid_market,Europe,annual,business,8,855.32,49,73.26,16,53.77,20.74,2,65.17,54,2,32.0,passive,0.64,medium_health,0,79.94,284.3,medium_usage,high_mrr,inactive_31_90d
5247,education,small,North America,monthly,growth,3,98.01,14,84.93,3,25.71,11.67,3,49.86,15,5,18.0,passive,0.522,medium_health,0,54.76,43.64,low_usage,low_mrr,warming_8_30d
5248,other,small,UK,monthly,starter,32,20.0,3,63.74,1,25.89,32.79,3,41.58,27,4,33.0,passive,0.428,medium_health,1,69.77,0.11,low_usage,low_mrr,warming_8_30d
5249,finance,small,APAC,annual,starter,13,52.68,8,38.56,1,30.91,16.22,5,42.41,17,1,21.0,passive,0.367,medium_health,0,76.07,8.13,low_usage,low_mrr,warming_8_30d
5250,healthcare,mid_market,Other,monthly,business,15,1821.97,36,70.95,7,26.62,23.39,0,55.28,0,2,42.0,passive,0.522,medium_health,0,80.9,895.2,low_usage,enterprise_mrr,active_0_7d
5251,finance,small,North America,annual,starter,39,43.33,7,52.65,2,32.05,12.64,3,44.49,13,2,2.0,passive,0.417,medium_health,0,67.03,13.8,low_usage,low_mrr,warming_8_30d
5252,other,mid_market,Europe,monthly,enterprise,0,3693.39,138,56.71,15,36.96,8.78,0,37.49,53,3,-1.0,detractor,0.403,medium_health,0,60.95,233.08,medium_usage,enterprise_mrr,inactive_31_90d
5253,retail,enterprise,Europe,annual,growth,1,1261.33,15,79.18,4,39.47,17.71,5,65.37,15,4,26.0,passive,0.618,medium_health,0,84.98,235.32,medium_usage,high_mrr,warming_8_30d
5254,software,enterprise,North America,monthly,growth,3,383.13,11,73.33,3,46.65,14.52,3,52.09,14,1,48.0,passive,0.611,medium_health,1,96.87,7.03,medium_usage,mid_mrr,warming_8_30d
5255,other,small,Europe,monthly,business,1,339.99,40,60.09,9,24.78,18.05,4,59.98,25,4,29.0,passive,0.46,medium_health,0,94.94,32.75,low_usage,mid_mrr,warming_8_30d
5256,healthcare,enterprise,UK,annual,enterprise,19,3838.28,120,77.15,38,27.57,15.51,6,71.68,10,3,40.0,passive,0.584,medium_health,0,83.06,857.76,low_usage,enterprise_mrr,warming_8_30d
5257,software,small,North America,monthly,starter,18,36.95,10,65.07,2,25.25,16.61,6,53.32,32,2,16.0,passive,0.447,medium_health,1,60.5,0.76,low_usage,low_mrr,inactive_31_90d
5258,healthcare,small,Other,monthly,growth,4,270.33,13,71.29,2,0.0,21.9,3,30.37,7,1,11.0,passive,0.298,low_health,0,54.51,50.72,low_usage,mid_mrr,active_0_7d
5259,finance,enterprise,APAC,monthly,business,3,2157.46,30,85.71,14,61.56,22.43,8,55.95,8,2,46.0,passive,0.74,high_health,1,74.92,31.37,medium_usage,enterprise_mrr,warming_8_30d
5260,other,small,UK,annual,growth,3,196.38,14,81.27,2,36.78,15.27,2,51.74,42,1,19.0,passive,0.548,medium_health,0,88.96,54.11,medium_usage,mid_mrr,inactive_31_90d
5261,software,small,UK,annual,business,55,392.92,42,75.68,13,29.6,16.62,4,67.15,25,1,57.0,promoter,0.576,medium_health,0,91.01,76.32,low_usage,mid_mrr,warming_8_30d
5262,education,small,Europe,monthly,starter,21,32.08,6,52.02,1,31.45,13.1,3,54.49,3,0,,,0.458,medium_health,0,76.79,3.81,low_usage,low_mrr,active_0_7d
5263,healthcare,mid_market,UK,monthly,growth,16,415.61,19,86.05,4,0.0,20.26,2,62.31,16,0,14.0,passive,0.433,medium_health,0,74.37,67.05,low_usage,mid_mrr,warming_8_30d
5264,software,small,Europe,monthly,starter,7,75.96,5,72.33,1,51.93,15.29,4,34.72,34,3,38.0,passive,0.563,medium_health,0,75.32,12.73,medium_usage,low_mrr,inactive_31_90d
5265,other,mid_market,APAC,annual,starter,10,120.46,7,67.78,2,25.66,11.77,3,38.69,75,4,,,0.393,medium_health,0,54.4,28.34,low_usage,mid_mrr,inactive_31_90d
5266,healthcare,enterprise,North America,monthly,starter,2,290.75,6,51.81,1,12.29,11.96,2,55.01,106,2,19.0,passive,0.288,low_health,0,50.19,76.64,low_usage,mid_mrr,dormant_90d_plus
5267,finance,mid_market,North America,monthly,business,84,569.77,32,85.91,12,60.05,26.68,2,81.34,6,2,58.0,promoter,0.814,high_health,0,69.14,265.2,medium_usage,high_mrr,active_0_7d
5268,healthcare,small,Europe,monthly,starter,25,62.75,3,82.25,1,35.8,15.08,3,56.06,25,1,13.0,passive,0.568,medium_health,0,73.38,16.71,medium_usage,low_mrr,warming_8_30d
5269,other,enterprise,North America,monthly,business,17,3195.52,33,81.88,7,10.75,1.33,3,70.59,68,2,21.0,passive,0.458,medium_health,0,67.77,1077.68,low_usage,enterprise_mrr,inactive_31_90d
5270,finance,small,Europe,annual,growth,16,171.67,14,42.77,2,24.08,20.92,2,35.82,25,1,38.0,passive,0.336,medium_health,1,56.01,0.15,low_usage,mid_mrr,warming_8_30d
5271,software,small,Europe,monthly,starter,13,26.13,12,79.82,3,41.68,16.95,3,65.31,7,1,,,0.652,medium_health,0,75.05,2.39,medium_usage,low_mrr,active_0_7d
5272,software,small,APAC,monthly,starter,5,86.86,5,85.33,1,15.06,20.61,2,70.14,15,0,33.0,passive,0.539,medium_health,1,75.43,2.55,low_usage,low_mrr,warming_8_30d
5273,finance,small,Europe,monthly,starter,5,35.2,3,64.34,0,37.15,13.98,6,51.24,30,1,13.0,passive,0.495,medium_health,0,67.86,11.79,medium_usage,low_mrr,warming_8_30d
5274,education,small,North America,annual,growth,14,170.66,17,94.89,3,14.73,19.83,3,58.96,30,2,,,0.534,medium_health,0,93.48,34.89,low_usage,mid_mrr,warming_8_30d
5275,healthcare,small,North America,monthly,starter,1,68.4,5,30.19,1,31.93,19.2,1,57.15,20,4,5.0,passive,0.371,medium_health,0,83.46,20.6,low_usage,low_mrr,warming_8_30d
5276,software,small,Europe,monthly,growth,1,217.42,10,56.48,2,14.97,13.18,3,45.53,6,3,,,0.366,medium_health,1,54.69,2.85,low_usage,mid_mrr,active_0_7d
5277,software,small,Europe,monthly,starter,15,26.1,9,64.71,1,17.45,7.28,2,44.32,32,0,27.0,passive,0.39,medium_health,1,59.48,0.56,low_usage,low_mrr,inactive_31_90d
5278,finance,mid_market,UK,annual,business,45,914.56,39,53.59,8,12.1,10.45,4,37.28,3,1,13.0,passive,0.319,low_health,0,73.57,190.68,low_usage,high_mrr,active_0_7d
5279,other,mid_market,North America,monthly,business,44,893.62,33,40.02,6,42.44,18.81,4,62.11,21,2,-11.0,detractor,0.457,medium_health,0,68.89,105.5,medium_usage,high_mrr,warming_8_30d
5280,finance,mid_market,North America,monthly,business,0,1452.55,29,59.16,6,47.77,16.66,4,48.92,80,2,45.0,passive,0.506,medium_health,0,51.83,225.51,medium_usage,high_mrr,inactive_31_90d
5281,other,small,North America,monthly,starter,2,57.53,3,80.36,1,54.4,17.71,10,41.34,61,1,31.0,passive,0.596,medium_health,1,74.56,2.45,medium_usage,low_mrr,inactive_31_90d
5282,,small,North America,monthly,starter,16,81.34,7,72.26,0,9.58,16.03,2,57.86,5,3,,,0.423,medium_health,1,68.83,7.52,low_usage,low_mrr,active_0_7d
5283,software,enterprise,Europe,annual,enterprise,34,7248.04,141,76.49,65,45.55,20.59,7,96.88,23,0,39.0,passive,0.728,high_health,0,85.13,1732.23,medium_usage,enterprise_mrr,warming_8_30d
5284,other,small,UK,monthly,starter,56,47.74,2,53.2,1,46.04,15.1,3,47.93,1,5,49.0,passive,0.538,medium_health,0,58.03,6.72,medium_usage,low_mrr,active_0_7d
5285,healthcare,mid_market,North America,annual,growth,35,350.81,18,61.7,4,28.49,11.5,4,62.32,13,2,,,0.486,medium_health,0,68.78,70.39,low_usage,mid_mrr,warming_8_30d
5286,retail,small,Europe,monthly,growth,20,253.97,14,46.31,0,3.34,14.92,3,46.83,3,0,40.0,passive,0.297,low_health,0,62.05,76.83,low_usage,mid_mrr,active_0_7d
5287,other,enterprise,Europe,monthly,enterprise,4,3810.78,113,45.86,31,24.46,27.66,4,43.98,22,2,25.0,passive,0.365,medium_health,0,78.0,342.72,low_usage,enterprise_mrr,warming_8_30d
5288,software,small,North America,monthly,starter,1,67.28,5,36.64,0,16.26,10.76,3,49.97,7,4,25.0,passive,0.321,low_health,1,49.74,0.17,low_usage,low_mrr,active_0_7d
5289,software,small,UK,annual,growth,1,119.62,11,97.49,3,47.85,20.35,1,52.22,1,4,,,0.704,high_health,0,80.13,36.6,medium_usage,mid_mrr,active_0_7d
5290,retail,mid_market,Europe,monthly,growth,17,244.09,10,59.76,2,23.56,26.27,3,69.56,10,1,31.0,passive,0.492,medium_health,0,61.56,104.37,low_usage,mid_mrr,warming_8_30d
5291,finance,mid_market,Europe,annual,starter,1,154.23,3,82.14,1,56.07,15.2,7,37.69,12,2,37.0,passive,0.641,medium_health,0,69.29,48.76,medium_usage,mid_mrr,warming_8_30d
5292,software,small,APAC,monthly,growth,24,109.38,22,75.83,7,31.83,28.38,2,61.82,37,1,15.0,passive,0.535,medium_health,0,84.95,13.11,low_usage,mid_mrr,inactive_31_90d
5293,software,small,North America,monthly,growth,22,170.02,17,72.27,5,44.89,11.43,7,68.34,31,1,33.0,passive,0.621,medium_health,0,75.19,92.08,medium_usage,mid_mrr,inactive_31_90d
5294,software,mid_market,APAC,annual,enterprise,1,2224.76,123,66.04,38,44.83,24.17,8,62.51,19,2,60.0,promoter,0.611,medium_health,0,86.43,781.79,medium_usage,enterprise_mrr,warming_8_30d
5295,education,small,Europe,annual,starter,43,21.48,8,89.77,3,48.02,12.08,4,49.81,1,1,35.0,passive,0.669,high_health,0,72.66,4.09,medium_usage,low_mrr,active_0_7d
5296,software,small,Europe,monthly,growth,13,176.12,13,59.18,4,23.52,20.89,7,47.54,11,0,36.0,passive,0.432,medium_health,0,72.83,55.91,low_usage,mid_mrr,warming_8_30d
5297,healthcare,small,APAC,annual,starter,42,51.22,9,83.97,3,38.71,13.83,6,66.45,23,3,41.0,passive,0.638,medium_health,0,77.56,16.69,medium_usage,low_mrr,warming_8_30d
5298,retail,small,APAC,monthly,starter,42,25.11,3,83.37,1,52.46,6.41,6,50.91,32,4,26.0,passive,0.642,medium_health,0,59.23,6.6,medium_usage,low_mrr,inactive_31_90d
5299,finance,mid_market,Europe,monthly,business,4,687.4,38,79.62,9,7.37,25.25,2,43.48,15,0,,,0.411,medium_health,0,58.8,119.44,low_usage,high_mrr,warming_8_30d
5300,software,small,UK,monthly,starter,9,26.03,6,65.9,1,45.16,17.18,1,38.43,23,0,,,0.537,medium_health,0,76.77,8.47,medium_usage,low_mrr,warming_8_30d
5301,education,small,Europe,monthly,starter,3,63.3,5,70.37,1,8.88,12.89,4,54.56,7,1,29.0,passive,0.417,medium_health,0,58.08,21.84,low_usage,low_mrr,active_0_7d
5302,software,small,Europe,monthly,starter,27,79.65,5,50.31,1,36.35,14.05,4,86.05,7,1,24.0,passive,0.565,medium_health,0,77.4,16.44,medium_usage,low_mrr,active_0_7d
5303,education,small,North America,monthly,starter,13,65.97,9,74.7,2,18.01,14.44,3,46.92,12,1,18.0,passive,0.444,medium_health,0,65.24,19.24,low_usage,low_mrr,warming_8_30d
5304,other,small,North America,annual,starter,48,69.27,6,69.38,2,55.55,18.48,5,61.96,12,5,77.0,promoter,0.69,high_health,0,93.66,12.49,medium_usage,low_mrr,warming_8_30d
5305,finance,small,APAC,annual,starter,4,40.88,4,61.49,1,32.45,14.02,3,64.07,60,1,40.0,passive,0.494,medium_health,0,78.81,11.08,low_usage,low_mrr,inactive_31_90d
5306,healthcare,small,North America,monthly,growth,21,180.44,15,66.76,3,23.6,15.61,0,43.1,2,1,68.0,promoter,0.475,medium_health,1,73.2,8.91,low_usage,mid_mrr,active_0_7d
5307,healthcare,enterprise,North America,annual,business,82,1988.68,29,87.73,12,35.8,32.58,7,73.87,28,0,49.0,passive,0.659,medium_health,0,95.27,474.06,medium_usage,enterprise_mrr,warming_8_30d
5308,finance,small,UK,monthly,growth,20,158.98,15,72.11,6,41.07,6.43,5,65.02,10,1,47.0,passive,0.618,medium_health,0,68.68,56.96,medium_usage,mid_mrr,warming_8_30d
5309,other,mid_market,North America,monthly,business,1,1227.24,33,77.51,8,24.65,4.96,4,49.41,0,1,,,0.515,medium_health,0,72.74,227.47,low_usage,high_mrr,active_0_7d
5310,other,small,North America,annual,starter,16,73.94,2,86.79,0,36.92,20.21,3,61.32,14,0,49.0,passive,0.637,medium_health,0,81.68,21.86,medium_usage,low_mrr,warming_8_30d
5311,finance,small,Europe,monthly,starter,4,42.75,7,58.07,1,22.83,1.0,2,35.97,20,1,7.0,passive,0.366,medium_health,1,59.64,0.45,low_usage,low_mrr,warming_8_30d
5312,retail,small,Europe,annual,growth,1,91.04,18,84.91,6,25.89,15.17,7,52.3,7,3,15.0,passive,0.534,medium_health,0,94.15,34.48,low_usage,low_mrr,active_0_7d
5313,other,small,UK,monthly,growth,7,139.54,18,20.69,0,0.0,7.65,2,29.96,9,2,,,0.133,low_health,0,73.36,40.39,low_usage,mid_mrr,warming_8_30d
5314,other,enterprise,Europe,monthly,business,6,1847.62,23,62.76,5,26.21,16.98,3,49.42,23,7,-20.0,detractor,0.415,medium_health,0,62.93,381.38,low_usage,enterprise_mrr,warming_8_30d
5315,healthcare,enterprise,Europe,monthly,enterprise,28,6628.43,119,67.59,36,42.12,16.14,5,49.54,8,3,21.0,passive,0.548,medium_health,0,64.31,3710.38,medium_usage,enterprise_mrr,warming_8_30d
5316,finance,mid_market,UK,annual,starter,8,144.29,3,91.77,1,22.21,16.34,3,61.71,1,0,52.0,promoter,0.596,medium_health,0,98.87,18.0,low_usage,mid_mrr,active_0_7d
5317,software,mid_market,Europe,annual,growth,24,167.72,16,77.87,4,46.25,14.9,4,73.1,1,1,20.0,passive,0.674,high_health,0,82.26,65.44,medium_usage,mid_mrr,active_0_7d
5318,other,small,Europe,annual,starter,0,38.74,7,60.39,1,19.31,7.6,2,47.0,1,1,31.0,passive,0.418,medium_health,0,62.69,13.45,low_usage,low_mrr,active_0_7d
5319,software,small,APAC,monthly,starter,0,34.97,5,70.72,1,38.45,14.6,3,29.98,3,3,,,0.48,medium_health,1,71.27,2.35,medium_usage,low_mrr,active_0_7d
5320,healthcare,enterprise,Europe,monthly,business,1,3090.88,28,91.55,10,40.93,21.46,3,76.19,25,0,13.0,passive,0.681,high_health,0,68.1,1040.58,medium_usage,enterprise_mrr,warming_8_30d
5321,finance,mid_market,Europe,annual,business,4,816.06,36,64.94,10,51.62,23.98,5,59.45,33,1,42.0,passive,0.608,medium_health,0,67.75,176.13,medium_usage,high_mrr,inactive_31_90d
5322,software,small,North America,monthly,growth,8,124.52,11,42.35,1,14.65,16.12,3,46.45,7,3,27.0,passive,0.325,low_health,0,43.37,45.22,low_usage,mid_mrr,active_0_7d
5323,finance,small,Europe,monthly,starter,17,59.16,7,76.04,2,46.84,24.93,4,50.25,22,3,17.0,passive,0.589,medium_health,1,62.36,0.3,medium_usage,low_mrr,warming_8_30d
5324,other,small,North America,annual,enterprise,77,975.08,120,72.81,44,60.13,23.55,6,78.97,55,2,26.0,passive,0.702,high_health,0,67.97,491.21,medium_usage,high_mrr,inactive_31_90d
5325,software,enterprise,Europe,monthly,enterprise,8,5968.18,127,64.68,38,56.31,24.25,3,46.09,27,0,53.0,promoter,0.605,medium_health,0,60.73,2622.78,medium_usage,enterprise_mrr,warming_8_30d
5326,healthcare,small,APAC,monthly,starter,1,92.46,6,78.87,1,44.51,16.27,5,57.6,15,2,46.0,passive,0.633,medium_health,0,79.65,21.15,medium_usage,low_mrr,warming_8_30d
5327,software,small,Europe,annual,starter,4,91.56,4,74.9,1,18.09,17.57,2,39.28,2,0,41.0,passive,0.447,medium_health,0,73.8,48.1,low_usage,low_mrr,active_0_7d
5328,software,small,North America,annual,growth,41,129.2,13,62.97,3,35.01,31.47,3,48.19,27,1,,,0.49,medium_health,0,66.66,34.04,medium_usage,mid_mrr,warming_8_30d
5329,finance,mid_market,UK,annual,business,22,823.52,50,75.16,20,46.63,21.48,2,74.12,1,0,54.0,promoter,0.693,high_health,0,88.58,512.31,medium_usage,high_mrr,active_0_7d
5330,,small,North America,monthly,starter,28,39.45,8,50.32,1,22.43,23.2,3,47.62,4,3,,,0.401,medium_health,1,62.16,0.31,low_usage,low_mrr,active_0_7d
5331,software,mid_market,UK,monthly,business,2,447.36,45,43.62,8,20.09,16.68,3,61.82,11,1,,,0.4,medium_health,1,63.37,19.38,low_usage,mid_mrr,warming_8_30d
5332,finance,small,Europe,annual,starter,3,70.42,8,51.01,0,0.0,5.29,2,19.76,2,4,,,0.193,low_health,0,67.04,17.87,low_usage,low_mrr,active_0_7d
5333,software,enterprise,North America,annual,business,2,4655.8,48,55.67,11,51.39,17.51,1,58.17,9,1,,,0.585,medium_health,1,82.19,93.86,medium_usage,enterprise_mrr,warming_8_30d
5334,finance,mid_market,APAC,monthly,growth,35,280.67,15,45.97,1,2.35,17.59,1,35.94,8,1,21.0,passive,0.244,low_health,0,54.07,9.41,low_usage,mid_mrr,warming_8_30d
5335,other,small,North America,annual,growth,4,111.95,16,77.69,4,7.25,22.12,2,52.02,4,2,,,0.44,medium_health,1,59.19,3.17,low_usage,mid_mrr,active_0_7d
5336,other,small,Other,annual,starter,19,44.54,6,78.26,1,34.66,12.87,3,45.65,10,3,8.0,passive,0.528,medium_health,0,66.91,7.99,low_usage,low_mrr,warming_8_30d
5337,finance,small,North America,monthly,starter,13,50.48,2,90.09,0,14.7,38.05,3,41.9,3,2,,,0.468,medium_health,1,72.8,0.59,low_usage,low_mrr,active_0_7d
5338,healthcare,small,North America,annual,starter,14,32.93,4,61.54,1,22.9,22.64,1,59.54,1,3,52.0,promoter,0.489,medium_health,0,61.44,10.88,low_usage,low_mrr,active_0_7d
5339,other,mid_market,North America,monthly,business,4,747.66,37,70.72,12,26.44,27.39,3,54.72,20,1,50.0,passive,0.509,medium_health,0,72.24,308.49,low_usage,high_mrr,warming_8_30d
5340,software,small,North America,monthly,growth,18,212.55,12,60.49,3,37.09,22.72,5,80.49,9,0,48.0,passive,0.603,medium_health,0,76.71,66.16,medium_usage,mid_mrr,warming_8_30d
5341,education,small,UK,monthly,starter,1,51.23,4,83.7,1,31.04,11.38,4,68.9,3,1,12.0,passive,0.602,medium_health,1,69.62,1.04,low_usage,low_mrr,active_0_7d
5342,other,small,UK,monthly,business,84,622.41,49,79.5,28,64.71,19.68,7,89.42,26,2,65.0,promoter,0.826,high_health,0,69.53,137.37,medium_usage,high_mrr,warming_8_30d
5343,software,small,UK,annual,starter,0,55.67,7,54.79,1,28.34,18.46,3,40.02,41,3,,,0.392,medium_health,0,85.17,16.6,low_usage,low_mrr,inactive_31_90d
5344,software,mid_market,North America,annual,starter,1,73.64,5,77.76,1,16.03,3.52,3,46.46,3,3,32.0,passive,0.46,medium_health,1,79.53,1.44,low_usage,low_mrr,active_0_7d
5345,other,small,Europe,annual,starter,7,40.05,5,95.1,0,0.0,11.15,0,46.57,1,1,29.0,passive,0.442,medium_health,0,66.15,11.52,low_usage,low_mrr,active_0_7d
5346,healthcare,enterprise,Europe,monthly,growth,32,812.67,14,83.39,4,41.11,18.58,4,57.87,30,0,82.0,promoter,0.647,medium_health,0,61.02,170.03,medium_usage,high_mrr,warming_8_30d
5347,software,enterprise,Europe,monthly,growth,5,502.94,13,78.67,4,28.77,22.6,3,55.89,15,2,66.0,promoter,0.565,medium_health,1,77.92,33.43,low_usage,high_mrr,warming_8_30d
5348,software,small,UK,monthly,growth,11,96.12,19,70.27,3,11.63,9.83,4,45.35,38,2,49.0,passive,0.395,medium_health,0,59.19,8.79,low_usage,low_mrr,inactive_31_90d
5349,finance,small,Europe,monthly,growth,0,98.17,10,72.44,1,36.16,26.9,2,53.88,1,1,54.0,promoter,0.577,medium_health,1,79.08,0.93,medium_usage,low_mrr,active_0_7d
5350,retail,mid_market,North America,monthly,business,1,1051.48,42,70.08,9,51.63,37.41,8,49.01,1,2,,,0.608,medium_health,1,72.06,37.59,medium_usage,high_mrr,active_0_7d
5351,retail,small,UK,monthly,growth,17,131.07,19,75.83,6,29.14,20.74,2,63.97,32,1,31.0,passive,0.543,medium_health,1,67.56,14.33,low_usage,mid_mrr,inactive_31_90d
5352,other,small,UK,monthly,growth,4,225.38,19,95.08,7,52.11,27.2,7,64.91,20,3,44.0,passive,0.741,high_health,0,78.54,62.98,medium_usage,mid_mrr,warming_8_30d
5353,finance,small,Europe,monthly,starter,21,35.8,8,71.52,1,29.99,19.23,5,46.52,10,4,,,0.519,medium_health,1,76.53,0.67,low_usage,low_mrr,warming_8_30d
5354,healthcare,mid_market,North America,monthly,business,28,371.42,35,68.47,14,40.63,17.67,6,46.96,20,2,17.0,passive,0.525,medium_health,0,61.81,49.26,medium_usage,mid_mrr,warming_8_30d
5355,healthcare,mid_market,North America,monthly,growth,34,313.14,9,76.92,2,38.99,13.09,4,50.3,16,2,,,0.562,medium_health,1,58.1,1.09,medium_usage,mid_mrr,warming_8_30d
5356,finance,small,Europe,annual,business,3,710.24,34,64.79,11,17.46,21.49,2,37.0,20,2,40.0,passive,0.389,medium_health,0,65.45,86.6,low_usage,high_mrr,warming_8_30d
5357,software,small,North America,monthly,starter,11,49.6,5,94.57,1,13.07,13.34,0,51.16,0,1,16.0,passive,0.508,medium_health,0,68.07,6.38,low_usage,low_mrr,active_0_7d
5358,other,enterprise,North America,monthly,growth,53,460.89,13,69.74,4,41.29,24.43,3,55.95,8,1,51.0,promoter,0.59,medium_health,0,63.9,178.71,medium_usage,mid_mrr,warming_8_30d
5359,other,mid_market,APAC,annual,business,27,497.17,34,87.1,8,54.13,15.98,3,47.68,35,2,60.0,promoter,0.675,high_health,0,83.01,141.28,medium_usage,mid_mrr,inactive_31_90d
5360,healthcare,mid_market,Europe,annual,business,2,1335.0,40,37.82,7,40.51,18.19,4,46.69,18,4,28.0,passive,0.427,medium_health,1,73.87,10.12,medium_usage,high_mrr,warming_8_30d
5361,retail,mid_market,Europe,annual,growth,13,247.1,10,56.73,2,18.21,12.0,2,49.0,1,4,47.0,passive,0.417,medium_health,0,77.46,111.41,low_usage,mid_mrr,active_0_7d
5362,software,small,North America,monthly,growth,46,255.59,19,54.66,6,46.78,12.79,3,64.54,84,2,,,0.53,medium_health,1,69.35,9.21,medium_usage,mid_mrr,inactive_31_90d
5363,healthcare,mid_market,APAC,monthly,starter,10,135.53,4,63.63,0,25.46,22.81,1,50.76,92,0,45.0,passive,0.41,medium_health,1,60.43,5.51,low_usage,mid_mrr,dormant_90d_plus
5364,retail,small,North America,annual,business,33,304.79,30,39.93,8,38.55,14.87,7,55.91,10,2,,,0.452,medium_health,0,86.4,13.12,medium_usage,mid_mrr,warming_8_30d
