customer_id,region,income_band,employment_type,monthly_income,loan_balance,monthly_payment,loan_to_income_ratio,credit_utilization_percent,risk_score,risk_tier,missed_payments_last_6m,days_late_average,missed_payment_last_30d,prior_delinquency_flag,current_delinquency_flag,autopay_enabled,support_contact_last_30d,hardship_program_enrolled,intervention_group,repayment_plan_type,payment_recovery_flag,repayment_probability_score,autopay_enabled_invalid_flag,missed_payment_last_30d_invalid_flag,prior_delinquency_flag_invalid_flag,current_delinquency_flag_invalid_flag,hardship_program_enrolled_invalid_flag,payment_recovery_flag_invalid_flag,support_contact_last_30d_invalid_flag,autopay_enabled_clean,missed_payment_last_30d_clean,prior_delinquency_flag_clean,current_delinquency_flag_clean,hardship_program_enrolled_clean,payment_recovery_flag_clean,support_contact_last_30d_clean,employment_type_missing_flag,monthly_income_missing_flag,monthly_income_invalid_flag,loan_balance_invalid_flag,monthly_payment_invalid_flag,loan_to_income_ratio_invalid_flag,credit_utilization_percent_invalid_flag,missed_payments_last_6m_invalid_flag,days_late_average_invalid_flag,risk_score_invalid_flag,repayment_probability_score_invalid_flag
5839,Tartu,lower_mid,salaried,1247.11,9900.95,550.05,7.94,47.57,0.528,medium_risk,4,7.5,0,0,0,1,0,0,none,standard,1,0.702,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5840,Tartu,lower_mid,student,1737.21,4356.65,363.05,2.51,58.83,0.473,medium_risk,0,8.2,0,0,0,0,0,0,sms_reminder,standard,1,0.647,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5841,Tallinn,upper_mid,unemployed,3491.19,4604.9,383.74,1.32,17.58,0.445,low_risk,3,1.3,0,0,0,1,0,0,none,standard,0,0.74,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5842,Tallinn,mid,salaried,2113.48,20651.43,1147.3,9.77,59.57,0.575,medium_risk,2,7.7,0,0,1,0,1,0,sms_reminder,restructured,0,0.421,False,False,False,False,False,False,False,0,0,0,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False
5843,Tallinn,lower_mid,gig_worker,2559.69,2940.96,245.08,1.15,21.37,0.202,low_risk,1,5.4,1,0,1,1,0,0,sms_reminder,standard,1,0.669,False,False,False,False,False,False,False,1,1,0,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5844,Tallinn,low,student,527.75,10621.06,442.54,20.13,30.85,0.849,high_risk,4,10.2,0,0,1,0,0,0,repayment_call,standard,0,0.298,False,False,False,False,False,False,False,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5845,Other,lower_mid,self_employed,1004.2,6061.81,336.77,6.04,25.38,0.404,low_risk,2,2.0,0,0,0,0,0,0,sms_reminder,standard,0,0.678,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5846,Tallinn,lower_mid,salaried,990.54,2754.72,76.52,2.78,63.58,0.441,low_risk,0,0.3,0,0,0,0,0,0,none,standard,1,0.662,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5847,Tallinn,upper_mid,salaried,1872.57,1576.92,131.41,0.84,79.37,0.33,low_risk,1,12.0,0,0,0,0,0,0,none,standard,1,0.712,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5848,Narva,upper_mid,salaried,2621.32,1949.22,108.29,0.74,25.52,0.302,low_risk,1,2.1,0,0,0,1,0,1,none,grace_period,1,0.804,False,False,False,False,False,False,False,1,0,0,0,1,1,0,False,False,False,False,False,False,False,False,False,False,False
5849,Tallinn,low,salaried,1183.87,9877.41,411.56,8.34,32.36,0.681,high_risk,3,8.4,0,1,0,0,0,0,repayment_call,restructured,0,0.554,False,False,False,False,False,False,False,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5850,Tartu,mid,salaried,1737.78,15534.2,1294.52,8.94,8.86,0.506,medium_risk,0,20.2,1,0,0,0,0,0,sms_reminder,grace_period,1,0.632,False,False,False,False,False,False,False,0,1,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5851,Tallinn,lower_mid,,1258.49,4530.47,377.54,3.6,70.49,0.627,medium_risk,0,0.4,1,0,0,1,0,0,repayment_call,grace_period,1,0.658,False,False,False,False,False,False,False,1,1,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False
5852,Other,lower_mid,salaried,,4712.21,261.79,5.84,15.54,0.477,medium_risk,3,1.9,0,0,0,0,0,0,none,standard,1,0.645,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False
5853,Pärnu,upper_mid,salaried,2557.51,7572.97,210.36,2.96,37.35,0.309,low_risk,1,2.2,0,0,0,1,1,0,none,standard,1,0.801,False,False,False,False,False,False,False,1,0,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
5854,Other,mid,salaried,1811.57,4469.25,248.29,2.47,87.85,0.458,medium_risk,2,12.0,1,0,0,1,0,0,none,standard,1,0.734,False,False,False,False,False,False,False,1,1,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5855,Tallinn,lower_mid,,1719.51,9650.6,536.14,5.61,46.07,0.513,medium_risk,1,5.9,0,0,0,1,0,0,none,standard,0,0.709,False,False,False,False,False,False,False,1,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False
5856,Pärnu,lower_mid,gig_worker,819.14,5264.37,292.46,6.43,24.1,0.488,medium_risk,3,3.3,1,0,1,1,1,0,repayment_call,standard,1,0.54,False,False,False,False,False,False,False,1,1,0,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False
5857,Tallinn,mid,salaried,1815.45,4682.82,780.47,2.58,44.0,0.465,medium_risk,1,4.0,0,0,0,1,0,0,none,standard,0,0.731,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5858,Tallinn,mid,,2973.44,2503.86,208.66,0.84,42.16,0.194,low_risk,1,3.9,0,0,0,1,0,0,none,standard,1,0.853,False,False,False,False,False,False,False,1,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False
5859,Tallinn,lower_mid,unemployed,1214.15,2081.93,346.99,1.71,49.59,0.425,low_risk,3,3.1,0,0,0,1,0,0,sms_reminder,standard,1,0.749,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5860,Tartu,lower_mid,self_employed,711.41,395.71,32.98,0.56,29.3,0.271,low_risk,1,1.0,0,1,0,1,0,0,none,standard,1,0.818,False,False,False,False,False,False,False,1,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5861,Tartu,lower_mid,self_employed,2108.15,10674.23,444.76,5.06,73.74,0.486,medium_risk,4,7.3,1,0,1,1,0,0,sms_reminder,grace_period,0,0.541,False,False,False,False,False,False,False,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5862,Tartu,upper_mid,unemployed,4174.9,3789.71,210.54,0.91,28.18,0.269,low_risk,5,5.0,0,0,0,1,0,0,none,standard,1,0.819,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5863,Tallinn,mid,salaried,2773.6,3132.86,87.02,1.13,42.67,0.412,low_risk,0,1.6,1,0,0,1,0,0,none,standard,1,0.755,False,False,False,False,False,False,False,1,1,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5864,Tartu,lower_mid,unemployed,801.29,978.69,81.56,1.22,57.67,0.406,low_risk,1,11.3,0,0,0,1,0,0,sms_reminder,restructured,1,0.757,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5865,Narva,mid,gig_worker,3407.31,2617.34,218.11,0.77,46.2,0.254,low_risk,2,2.0,0,0,0,1,0,0,none,restructured,1,0.826,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5866,Tartu,mid,self_employed,1639.66,2371.4,98.81,1.45,26.15,0.368,low_risk,1,2.6,0,0,1,0,0,0,sms_reminder,grace_period,0,0.514,False,False,False,False,False,False,False,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5867,Narva,lower_mid,salaried,,2330.69,194.22,1.96,37.53,0.303,low_risk,0,6.2,0,0,0,0,1,0,none,standard,1,0.724,False,False,False,False,False,False,False,0,0,0,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False
5868,Tallinn,low,salaried,758.67,5429.63,452.47,7.16,71.13,0.657,medium_risk,3,15.6,0,0,0,1,0,0,hardship_outreach,standard,1,0.644,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5869,Pärnu,mid,self_employed,2843.28,4636.37,386.36,1.63,58.49,0.478,medium_risk,3,21.8,0,0,0,1,0,0,none,standard,1,0.725,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5870,Tartu,mid,self_employed,1982.59,1523.9,126.99,0.77,31.02,0.189,low_risk,0,0.6,1,0,1,1,1,0,none,restructured,1,0.675,False,False,False,False,False,False,False,1,1,0,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False
5871,Tallinn,mid,self_employed,2450.02,1598.18,44.39,0.65,54.01,0.353,low_risk,1,3.2,0,0,0,1,0,0,sms_reminder,grace_period,1,0.781,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5872,Tallinn,upper_mid,salaried,3381.13,1595.98,88.67,0.47,49.83,0.181,low_risk,1,7.3,0,0,0,1,0,0,none,grace_period,0,0.859,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5873,Tartu,lower_mid,salaried,1358.06,16446.94,685.29,12.11,18.66,0.6,medium_risk,1,6.8,0,0,1,1,1,1,repayment_call,restructured,0,0.49,False,False,False,False,False,False,False,1,0,0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False
5874,Pärnu,low,salaried,,12958.95,539.96,18.47,22.0,0.603,medium_risk,3,6.4,1,0,0,1,0,0,repayment_call,standard,0,0.669,False,False,False,False,False,False,False,1,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False
5875,Tallinn,upper_mid,salaried,5893.25,2232.27,186.02,0.38,20.15,0.267,low_risk,3,1.8,0,0,0,0,0,0,none,grace_period,0,0.74,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5876,Tallinn,lower_mid,salaried,876.5,960.6,40.02,1.1,47.3,0.271,low_risk,3,9.2,0,0,0,1,0,0,none,grace_period,0,0.818,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5877,Other,mid,salaried,2396.14,4656.56,388.05,1.94,75.1,0.4,low_risk,3,3.6,1,0,0,1,0,0,sms_reminder,standard,1,0.76,False,False,False,False,False,False,False,1,1,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5878,Narva,mid,salaried,2369.0,4381.76,730.29,1.85,38.98,0.438,low_risk,1,4.1,1,1,0,1,0,0,none,standard,1,0.743,False,False,False,False,False,False,False,1,1,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5879,Tartu,mid,salaried,3038.4,5365.19,223.55,1.77,83.91,0.454,medium_risk,2,5.3,0,1,1,1,1,1,none,restructured,1,0.556,False,False,False,False,False,False,False,1,0,1,1,1,1,1,False,False,False,False,False,False,False,False,False,False,False
5880,Tartu,lower_mid,salaried,2182.91,7376.32,614.69,3.38,64.05,0.546,medium_risk,3,3.2,1,0,0,0,0,1,sms_reminder,grace_period,0,0.614,False,False,False,False,False,False,False,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False
5881,Tallinn,mid,unemployed,2009.67,5935.92,494.66,2.95,55.72,0.502,medium_risk,6,4.2,0,0,0,0,1,0,none,standard,0,0.634,False,False,False,False,False,False,False,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False
5882,Tartu,mid,gig_worker,2488.46,1831.1,152.59,0.74,91.77,0.38,low_risk,2,1.6,1,0,1,1,0,0,none,restructured,0,0.589,False,False,False,False,False,False,False,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5883,Tallinn,mid,self_employed,3693.95,5273.93,439.49,1.43,84.8,0.522,medium_risk,2,10.6,0,0,0,0,0,0,sms_reminder,restructured,1,0.625,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5884,Other,lower_mid,salaried,1371.1,8025.41,668.78,5.85,35.67,0.556,medium_risk,2,6.9,0,0,0,0,0,0,none,standard,0,0.61,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5885,Tartu,low,self_employed,675.33,2457.74,204.81,3.64,40.59,0.48,medium_risk,3,3.3,0,1,1,1,0,0,none,standard,1,0.544,False,False,False,False,False,False,False,1,0,1,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5886,Tartu,low,salaried,840.03,5297.38,441.45,6.31,63.8,0.58,medium_risk,2,12.2,0,1,0,0,1,0,none,standard,1,0.599,False,False,False,False,False,False,False,0,0,1,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
5887,Tartu,lower_mid,unemployed,922.18,2794.52,77.63,3.03,61.92,0.451,medium_risk,1,9.3,0,1,0,1,0,0,none,standard,1,0.737,False,False,False,False,False,False,False,1,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5888,Other,lower_mid,gig_worker,1576.89,18903.97,1575.33,11.99,36.7,0.624,medium_risk,5,1.7,0,0,0,1,1,1,repayment_call,restructured,1,0.659,False,False,False,False,False,False,False,1,0,0,0,1,1,1,False,False,False,False,False,False,False,False,False,False,False
5889,Pärnu,upper_mid,salaried,4639.23,1563.81,260.64,0.34,26.61,0.257,low_risk,0,1.2,0,0,0,1,0,0,none,standard,0,0.824,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5890,Tartu,mid,student,2020.22,10066.43,838.87,4.98,28.41,0.381,low_risk,1,4.7,0,0,0,0,0,0,none,standard,1,0.689,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5891,Narva,mid,salaried,1250.11,1208.2,50.34,0.97,19.72,0.149,low_risk,0,3.3,0,0,0,0,0,0,none,standard,0,0.793,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5892,Tartu,mid,salaried,2912.07,16232.81,901.82,5.57,7.91,0.337,low_risk,3,1.5,0,0,1,1,1,1,none,restructured,1,0.608,False,False,False,False,False,False,False,1,0,0,1,1,1,1,False,False,False,False,False,False,False,False,False,False,False
5893,Tartu,low,self_employed,538.1,1796.94,49.92,3.34,45.42,0.427,low_risk,1,2.3,0,0,0,1,0,0,sms_reminder,grace_period,1,0.748,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5894,Tallinn,high,salaried,3170.7,4876.84,270.94,1.54,40.69,0.314,low_risk,3,7.0,0,0,0,1,0,0,none,standard,1,0.799,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5895,Tartu,lower_mid,salaried,1322.34,1246.51,103.88,0.94,24.4,0.383,low_risk,0,0.8,0,1,0,1,0,0,none,standard,1,0.768,False,False,False,False,False,False,False,1,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5896,Tallinn,low,gig_worker,1029.71,1536.89,128.07,1.49,71.75,0.433,low_risk,3,3.0,1,0,1,1,0,0,sms_reminder,standard,1,0.565,False,False,False,False,False,False,False,1,1,0,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5897,Other,lower_mid,salaried,1602.54,8294.19,460.79,5.18,74.4,0.577,medium_risk,1,5.0,0,0,0,1,0,0,none,standard,1,0.68,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5898,Tallinn,upper_mid,self_employed,3230.89,9146.46,508.14,2.83,50.85,0.443,low_risk,3,2.5,0,0,0,1,1,0,repayment_call,standard,0,0.741,False,False,False,False,False,False,False,1,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False
5899,Other,upper_mid,student,5795.82,5062.01,421.83,0.87,28.92,0.304,low_risk,0,4.0,0,0,0,0,0,0,none,standard,0,0.723,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5900,Tartu,low,salaried,970.02,7374.71,409.71,7.6,24.81,0.653,medium_risk,0,8.0,0,1,0,1,0,0,repayment_call,standard,1,0.646,False,False,False,False,False,False,False,1,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5901,Tartu,upper_mid,salaried,4595.22,9261.85,385.91,2.02,24.3,0.3,low_risk,0,3.3,1,0,0,1,0,0,none,standard,1,0.805,False,False,False,False,False,False,False,1,1,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5902,Tartu,lower_mid,salaried,1800.92,2532.26,105.51,1.41,44.56,0.336,low_risk,4,12.2,0,0,0,1,0,0,none,standard,1,0.789,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5903,Tallinn,low,salaried,628.13,1481.45,82.3,2.36,53.67,0.426,low_risk,1,11.4,0,0,0,1,0,0,sms_reminder,standard,1,0.748,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5904,Tallinn,upper_mid,salaried,3125.55,4186.93,174.46,1.34,15.73,0.368,low_risk,0,6.1,0,0,0,1,0,0,sms_reminder,standard,0,0.774,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5905,Tallinn,upper_mid,salaried,6510.3,2743.8,228.65,0.42,85.16,0.346,low_risk,0,5.7,0,0,0,1,0,0,none,standard,0,0.784,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5906,Tartu,mid,salaried,1787.01,5661.62,471.8,3.17,28.88,0.416,low_risk,0,6.8,0,0,1,1,0,0,none,standard,0,0.573,False,False,False,False,False,False,False,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5907,Tartu,mid,salaried,1692.25,6380.63,1063.44,3.77,47.94,0.598,medium_risk,1,7.3,0,0,1,0,1,1,none,grace_period,0,0.411,False,False,False,False,False,False,False,0,0,0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False
5908,Pärnu,mid,self_employed,2217.81,2537.06,211.42,1.14,36.94,0.287,low_risk,1,5.2,0,0,0,1,0,0,none,standard,1,0.811,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5909,Tallinn,mid,student,1807.62,7173.02,199.25,3.97,34.32,0.382,low_risk,2,2.9,0,0,0,0,0,0,none,standard,0,0.688,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5910,Tallinn,upper_mid,gig_worker,2559.82,6909.16,575.76,2.7,20.2,0.271,low_risk,2,6.0,0,0,0,1,0,0,none,standard,0,0.818,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5911,Tallinn,mid,salaried,1799.1,7277.1,404.28,4.04,21.84,0.461,medium_risk,5,3.8,1,0,0,0,0,0,none,standard,0,0.653,False,False,False,False,False,False,False,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5912,Other,upper_mid,salaried,5218.27,3115.53,173.08,0.6,32.78,0.156,low_risk,0,3.8,0,1,0,1,0,0,none,standard,1,0.87,False,False,False,False,False,False,False,1,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5913,Narva,high,self_employed,4977.56,7592.69,421.82,1.53,65.02,0.388,low_risk,3,1.4,0,0,0,1,0,0,none,standard,0,0.765,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
5914,Tallinn,low,salaried,621.09,6247.91,347.11,10.06,53.26,0.634,medium_risk,2,1.9,1,0,0,0,0,1,repayment_call,restructured,1,0.575,False,False,False,False,False,False,False,0,1,0,0,1,1,0,False,False,False,False,False,False,False,False,False,False,False
5915,Tartu,upper_mid,salaried,2034.32,6837.23,379.85,3.36,51.45,0.388,low_risk,0,3.1,0,0,1,1,1,0,none,standard,1,0.585,False,False,False,False,False,False,False,1,0,0,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False
5916,Tallinn,lower_mid,gig_worker,2836.72,14888.46,1240.7,5.25,33.63,0.555,medium_risk,1,3.8,0,0,0,1,0,0,sms_reminder,grace_period,1,0.69,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5917,Other,lower_mid,salaried,1303.44,5409.06,150.25,4.15,21.53,0.415,low_risk,0,8.4,0,1,0,1,0,1,sms_reminder,restructured,0,0.753,False,False,False,False,False,False,False,1,0,1,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False
5918,Narva,mid,salaried,2413.32,2683.23,447.2,1.11,21.37,0.237,low_risk,1,2.0,0,0,0,1,0,0,none,standard,1,0.833,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
5919,Tallinn,low,student,742.2,1839.33,306.56,2.48,31.71,0.427,low_risk,0,1.3,1,0,0,1,1,0,sms_reminder,restructured,1,0.748,False,False,False,False,False,False,False,1,1,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
