customer_id,region,acquisition_channel,employment_type,device_type,customer_tenure_months,monthly_income,income_band,credit_utilization_percent,debt_to_income_ratio,savings_balance,active_loan_amount,loan_term_months,installment_size,loan_to_income_ratio,financial_stress_score,app_sessions_per_week,avg_session_minutes,days_since_last_login,support_tickets_last_90d,autopay_enabled,number_of_products,promo_usage_rate,delinquency_flag,missed_payments_last_12m,avg_days_late,repayment_rate_percent,risk_band,engagement_band,utilization_band,savings_balance_missing_flag,monthly_income_invalid_flag,savings_balance_invalid_flag
5835,Narva,paid_search,gig_worker,android,34,1562.59,lower_mid,27.57,0.24,1311.18,425.18,6,70.86,0.27,0.113,3,4.68,9,0,1,1,9.22,0,0,0.3,99.18,low_risk,medium_engagement,low_utilization,False,False,False
5836,Tartu,referral,unemployed,ios,3,368.75,low,51.85,0.37,51.03,247.07,6,41.18,0.67,0.25,6,3.8,20,0,0,1,30.08,0,0,2.2,98.88,low_risk,medium_engagement,medium_utilization,False,False,False
5837,Other,social,self_employed,ios,5,1667.46,lower_mid,13.48,0.23,1342.14,1713.81,3,571.27,1.03,0.169,2,3.01,19,1,1,4,26.48,0,0,0.5,99.14,low_risk,low_engagement,low_utilization,False,False,False
5838,Tallinn,partner,salaried,ios,32,1837.08,mid,0.0,0.02,130.63,2563.37,6,427.23,1.4,0.155,1,6.0,12,0,1,1,12.76,0,0,0.7,99.3,low_risk,low_engagement,low_utilization,False,False,False
5839,Tartu,paid_search,salaried,android,6,2940.44,mid,44.29,0.48,6685.33,2085.41,12,173.78,0.71,0.233,2,1.42,1,2,0,2,54.3,0,0,1.5,99.15,low_risk,low_engagement,medium_utilization,False,False,False
5840,Tartu,referral,salaried,android,11,2676.3,mid,0.0,0.21,1168.39,1867.79,3,622.6,0.7,0.102,1,8.83,3,0,1,1,48.29,0,0,0.0,99.74,low_risk,low_engagement,low_utilization,False,False,False
5841,Tallinn,organic,salaried,android,0,1165.1,lower_mid,10.64,0.27,490.49,189.21,18,10.51,0.16,0.079,8,5.5,6,0,1,1,36.14,0,0,0.7,99.71,low_risk,high_engagement,low_utilization,False,False,False
5842,Tallinn,paid_search,gig_worker,android,59,1059.2,lower_mid,23.39,0.34,1034.05,819.39,18,45.52,0.77,0.182,4,7.94,3,3,0,1,60.5,0,0,0.1,99.57,low_risk,medium_engagement,low_utilization,False,False,False
5843,Tallinn,organic,salaried,android,24,1649.41,lower_mid,33.99,0.33,1188.07,299.53,12,24.96,0.18,0.134,6,6.7,9,1,1,1,35.67,0,1,1.7,93.95,low_risk,medium_engagement,medium_utilization,False,False,False
5844,Tallinn,organic,salaried,ios,14,1946.7,mid,53.46,0.46,255.95,693.85,24,28.91,0.36,0.227,3,9.63,0,1,1,1,49.7,1,1,2.8,92.4,low_risk,medium_engagement,medium_utilization,False,False,False
5845,Other,paid_search,gig_worker,ios,1,919.4,low,32.73,0.36,489.02,466.19,3,155.4,0.51,0.179,2,6.49,11,2,1,1,35.03,0,1,4.5,93.1,low_risk,low_engagement,medium_utilization,False,False,False
5846,Tallinn,organic,student,ios,1,995.57,low,55.01,0.34,558.11,222.47,6,37.08,0.22,0.186,5,5.97,0,1,1,1,28.01,0,2,5.4,90.47,low_risk,medium_engagement,medium_utilization,False,False,False
5847,Tallinn,referral,salaried,android,11,1647.03,lower_mid,7.03,0.2,560.31,5993.03,9,665.89,3.64,0.449,3,10.81,26,0,0,2,26.43,0,0,0.0,98.7,medium_risk,medium_engagement,low_utilization,False,False,False
5848,Pärnu,paid_search,self_employed,ios,5,2334.67,mid,42.32,0.35,1973.95,1078.27,6,179.71,0.46,0.183,6,5.92,6,0,1,1,39.5,0,2,8.5,86.53,low_risk,medium_engagement,medium_utilization,False,False,False
5849,Tallinn,paid_search,salaried,ios,14,2097.9,mid,5.98,0.33,517.83,3007.31,12,250.61,1.43,0.224,4,2.45,7,0,1,4,3.13,0,1,3.4,90.99,low_risk,medium_engagement,low_utilization,False,False,False
5850,Tartu,organic,salaried,ios,13,1493.86,lower_mid,13.07,0.21,1424.84,439.26,18,24.4,0.29,0.08,4,6.78,0,0,1,1,10.48,0,3,9.7,80.04,low_risk,medium_engagement,low_utilization,False,False,False
5851,Tallinn,organic,salaried,ios,26,3413.83,upper_mid,37.97,0.35,543.89,1193.68,18,66.32,0.35,0.169,0,3.27,17,0,0,2,24.36,0,0,0.0,99.08,low_risk,low_engagement,medium_utilization,False,False,False
5852,Other,referral,salaried,android,5,3449.2,upper_mid,19.38,0.16,1448.99,7551.45,6,1258.58,2.19,0.297,3,3.5,14,1,1,2,50.08,1,3,14.1,75.18,low_risk,medium_engagement,low_utilization,False,False,False
5853,Other,social,self_employed,ios,12,2103.23,mid,59.55,0.45,238.72,3758.95,6,626.49,1.79,0.398,6,6.94,2,1,1,3,50.78,0,0,2.9,98.59,medium_risk,medium_engagement,medium_utilization,False,False,False
5854,Other,organic,salaried,ios,21,1931.34,mid,47.56,0.24,1558.79,2190.94,12,182.58,1.13,0.248,6,7.23,1,0,1,1,19.38,0,0,1.0,98.05,low_risk,medium_engagement,medium_utilization,False,False,False
5855,Tallinn,organic,gig_worker,ios,9,932.77,low,23.96,0.43,1323.53,1399.88,9,155.54,1.5,0.282,3,4.09,3,3,0,1,5.6,0,1,6.7,93.13,low_risk,medium_engagement,low_utilization,False,False,False
5856,Narva,partner,student,ios,25,1236.61,lower_mid,22.64,0.32,2498.18,2580.05,12,215.0,2.09,0.32,4,4.77,1,1,1,3,48.3,0,2,7.9,87.52,low_risk,medium_engagement,low_utilization,False,False,False
5857,Tallinn,organic,salaried,ios,2,2800.68,mid,36.48,0.32,,4002.48,3,1334.16,1.43,0.278,6,7.93,1,0,1,1,32.63,0,0,4.3,99.13,low_risk,medium_engagement,medium_utilization,True,False,False
5858,Tallinn,partner,gig_worker,ios,19,1015.32,lower_mid,39.94,0.41,272.47,465.9,9,51.77,0.46,0.201,5,6.62,1,1,0,2,7.81,0,0,2.4,98.64,low_risk,medium_engagement,medium_utilization,False,False,False
5859,Tallinn,paid_search,salaried,android,40,1651.28,lower_mid,50.85,0.35,1508.0,3449.27,6,574.88,2.09,0.384,7,4.16,4,0,1,1,63.68,0,3,6.5,79.59,medium_risk,high_engagement,medium_utilization,False,False,False
5860,Tartu,paid_search,salaried,android,6,2464.18,mid,3.98,0.16,1679.76,471.94,12,39.33,0.19,0.04,2,4.58,23,1,0,1,3.34,1,3,14.2,75.54,low_risk,low_engagement,low_utilization,False,False,False
5861,Tartu,organic,self_employed,ios,6,1259.16,lower_mid,49.16,0.33,339.05,836.88,12,69.74,0.66,0.225,4,7.18,1,1,1,1,54.46,0,2,11.2,82.63,low_risk,medium_engagement,medium_utilization,False,False,False
5862,Tartu,organic,self_employed,ios,1,1526.33,lower_mid,24.5,0.16,518.0,2672.05,9,296.89,1.75,0.263,4,2.82,12,1,0,2,13.43,0,1,3.5,90.06,low_risk,medium_engagement,low_utilization,False,False,False
5863,Tallinn,organic,salaried,ios,14,1458.98,lower_mid,27.11,0.36,806.08,2886.18,24,40.09,0.66,0.182,4,3.82,0,0,1,2,9.3,0,3,15.8,77.97,low_risk,medium_engagement,low_utilization,False,False,False
5864,Tartu,social,student,ios,11,597.24,low,58.93,0.47,579.44,606.79,12,50.57,1.02,0.309,4,6.71,10,0,0,1,40.43,0,0,0.0,98.13,low_risk,medium_engagement,medium_utilization,False,False,False
5865,Pärnu,referral,salaried,web,1,1632.18,lower_mid,2.2,0.02,488.06,595.23,3,198.41,0.36,0.035,5,3.55,7,1,1,2,13.47,1,4,8.7,66.43,low_risk,medium_engagement,low_utilization,False,False,False
5866,Tartu,referral,unemployed,android,20,892.54,low,55.42,0.39,971.18,316.56,12,26.38,0.35,0.208,6,9.16,2,0,1,1,40.7,0,0,2.2,98.88,low_risk,medium_engagement,medium_utilization,False,False,False
5867,Pärnu,partner,salaried,ios,25,1136.38,lower_mid,44.93,0.5,451.86,1066.43,3,355.48,0.94,0.28,1,2.9,18,0,1,2,51.78,0,0,1.1,98.34,low_risk,low_engagement,medium_utilization,False,False,False
5868,Tallinn,organic,salaried,android,33,2444.05,mid,29.94,0.26,3207.26,528.46,24,22.02,0.22,0.111,3,4.3,9,1,1,1,5.9,0,1,3.3,91.02,low_risk,medium_engagement,low_utilization,False,False,False
5869,Narva,referral,salaried,ios,11,2298.41,mid,22.92,0.33,1103.2,5608.76,12,467.4,2.44,0.367,1,6.48,19,2,1,1,52.13,0,1,0.0,90.23,medium_risk,low_engagement,low_utilization,False,False,False
5870,Tartu,paid_search,salaried,ios,8,2947.21,mid,18.69,0.19,3209.2,3683.74,3,1227.91,1.25,0.191,5,7.21,11,0,1,2,22.67,0,0,3.0,99.3,low_risk,medium_engagement,low_utilization,False,False,False
5871,Tallinn,partner,self_employed,android,29,2078.86,mid,40.94,0.39,528.99,3133.25,9,348.14,1.51,0.313,6,6.56,2,1,1,1,5.88,0,4,15.4,69.8,low_risk,medium_engagement,medium_utilization,False,False,False
5872,Tallinn,organic,self_employed,ios,7,1664.06,lower_mid,44.55,0.44,1044.77,716.87,24,29.87,0.43,0.205,2,3.46,3,0,1,2,49.24,1,1,2.9,94.01,low_risk,low_engagement,medium_utilization,False,False,False
5873,Tartu,referral,salaried,android,15,1578.66,lower_mid,26.51,0.24,1398.77,831.94,18,46.22,0.53,0.14,4,3.06,11,1,1,1,80.99,0,0,0.0,99.22,low_risk,medium_engagement,low_utilization,False,False,False
5874,Narva,social,salaried,android,13,2970.06,mid,52.57,0.43,308.24,2017.29,6,336.22,0.68,0.254,5,1.29,7,1,1,1,37.27,1,1,4.4,90.82,low_risk,medium_engagement,medium_utilization,False,False,False
5875,Tallinn,paid_search,salaried,android,7,2498.95,mid,13.75,0.25,5154.97,2350.12,12,195.84,0.94,0.155,2,7.47,10,2,0,1,16.72,0,0,0.0,99.64,low_risk,low_engagement,low_utilization,False,False,False
5876,Tallinn,organic,salaried,web,1,1767.1,lower_mid,19.55,0.21,342.75,1239.25,12,103.27,0.7,0.147,4,6.67,10,2,0,1,9.08,1,2,7.9,83.61,low_risk,medium_engagement,low_utilization,False,False,False
5877,Other,paid_search,self_employed,android,0,2611.63,mid,35.37,0.33,2948.5,1260.94,12,105.08,0.48,0.165,5,6.1,5,3,1,3,16.85,1,2,7.9,90.25,low_risk,medium_engagement,medium_utilization,False,False,False
5878,Pärnu,paid_search,,android,8,1154.94,lower_mid,46.17,0.33,358.2,1940.14,18,107.79,1.68,0.333,6,6.89,25,0,1,2,17.22,0,0,0.4,97.37,medium_risk,medium_engagement,medium_utilization,False,False,False
5879,Tartu,referral,unemployed,ios,9,649.79,low,45.44,0.41,523.56,1031.0,6,171.83,1.59,0.335,1,8.82,9,1,0,1,27.94,0,1,0.0,91.33,medium_risk,low_engagement,medium_utilization,False,False,False
5880,Tartu,social,salaried,ios,24,1699.56,lower_mid,13.33,0.31,1418.0,632.5,12,52.71,0.37,0.109,5,6.96,10,0,0,2,3.89,1,2,10.9,87.03,low_risk,medium_engagement,low_utilization,False,False,False
5881,Tallinn,paid_search,salaried,android,7,2531.42,mid,58.61,0.38,761.04,1264.76,12,105.4,0.5,0.231,0,7.23,1,0,0,1,27.65,0,1,5.3,92.03,low_risk,low_engagement,medium_utilization,False,False,False
5882,Tartu,paid_search,self_employed,web,5,1341.63,lower_mid,28.84,0.25,367.52,1168.58,24,48.69,0.87,0.192,3,8.04,5,0,1,1,18.97,0,0,0.0,98.85,low_risk,medium_engagement,low_utilization,False,False,False
5883,Tallinn,referral,student,android,9,765.65,low,48.91,0.26,277.76,749.16,12,62.43,0.98,0.247,3,6.81,26,0,1,1,36.02,0,0,0.0,98.95,low_risk,medium_engagement,medium_utilization,False,False,False
5884,Other,organic,self_employed,web,4,1510.98,lower_mid,43.83,0.43,485.19,1430.48,9,158.94,0.95,0.264,7,6.36,3,3,1,2,46.71,1,1,6.2,93.23,low_risk,high_engagement,medium_utilization,False,False,False
5885,Tartu,organic,salaried,ios,1,2303.06,mid,6.6,0.06,1938.77,4072.94,6,678.82,1.77,0.203,7,4.2,2,1,0,3,34.31,0,1,3.9,90.84,low_risk,high_engagement,low_utilization,False,False,False
5886,Tartu,social,salaried,ios,2,2405.86,mid,38.79,0.4,1243.23,1558.87,12,129.91,0.65,0.21,4,1.64,3,0,1,2,25.55,0,0,1.9,98.91,low_risk,medium_engagement,medium_utilization,False,False,False
5887,Tartu,referral,self_employed,ios,5,1290.97,lower_mid,38.47,0.41,345.54,1860.6,24,77.52,1.44,0.307,5,4.27,1,1,0,2,27.4,1,0,2.0,98.49,low_risk,medium_engagement,medium_utilization,False,False,False
5888,Other,organic,self_employed,android,0,2190.45,mid,30.26,0.39,458.42,4534.19,9,503.8,2.07,0.356,5,7.87,4,1,1,1,16.6,0,2,7.8,87.67,medium_risk,medium_engagement,medium_utilization,False,False,False
5889,Narva,organic,student,android,3,506.94,low,45.15,0.43,168.86,333.71,12,27.81,0.66,0.24,5,4.88,11,0,1,1,45.2,0,1,4.5,93.14,low_risk,medium_engagement,medium_utilization,False,False,False
5890,Tartu,referral,salaried,ios,22,4522.79,upper_mid,35.37,0.22,2132.02,3383.92,18,188.0,0.75,0.176,6,5.02,6,0,0,2,37.58,0,0,0.0,98.85,low_risk,medium_engagement,medium_utilization,False,False,False
5891,Pärnu,partner,unemployed,web,4,543.46,low,33.23,0.32,157.94,152.87,18,8.49,0.28,0.153,4,7.17,15,0,1,2,2.9,0,0,1.6,99.47,low_risk,medium_engagement,medium_utilization,False,False,False
5892,Tartu,partner,salaried,android,2,3031.87,upper_mid,49.92,0.44,1738.54,3062.98,12,255.25,1.01,0.278,7,2.17,1,1,1,1,17.51,1,1,5.8,91.79,low_risk,high_engagement,medium_utilization,False,False,False
5893,Tartu,organic,unemployed,android,42,697.41,low,41.32,0.42,,165.39,9,18.38,0.24,0.181,3,7.39,9,1,1,1,43.54,0,1,1.6,91.22,low_risk,medium_engagement,medium_utilization,True,False,False
5894,Tallinn,social,student,android,14,925.07,low,50.89,0.48,825.06,2303.15,3,767.72,2.49,0.458,5,8.61,7,4,0,1,67.65,0,0,1.9,98.42,medium_risk,medium_engagement,medium_utilization,False,False,False
5895,Tartu,paid_search,self_employed,ios,1,1263.3,lower_mid,16.39,0.21,989.91,2124.28,12,177.02,1.68,0.245,8,5.82,7,0,1,1,32.13,0,1,5.0,93.84,low_risk,high_engagement,low_utilization,False,False,False
5896,Tallinn,referral,gig_worker,android,1,1813.59,mid,44.62,0.39,1295.55,2043.31,12,170.28,1.13,0.273,4,5.99,5,2,1,1,43.46,1,4,17.3,82.98,low_risk,medium_engagement,medium_utilization,False,False,False
5897,Other,referral,salaried,ios,13,2136.06,mid,35.28,0.34,697.66,727.87,9,80.87,0.34,0.159,1,5.23,28,1,1,1,29.72,0,0,1.7,99.42,low_risk,low_engagement,medium_utilization,False,False,False
5898,Tallinn,organic,salaried,ios,11,2475.61,mid,54.75,0.35,2645.38,585.72,12,48.81,0.24,0.181,3,7.18,0,1,1,1,14.52,0,0,1.2,99.45,low_risk,medium_engagement,medium_utilization,False,False,False
5899,Other,social,salaried,android,1,2034.37,mid,0.0,0.07,1652.8,5089.07,3,1696.36,2.5,0.275,0,4.4,22,0,1,2,3.1,1,1,3.0,92.22,low_risk,low_engagement,low_utilization,False,False,False
5900,Tartu,organic,salaried,web,4,2197.79,mid,39.94,0.36,2827.66,750.12,24,31.26,0.34,0.164,5,4.94,23,0,1,1,8.24,0,0,0.0,98.69,low_risk,medium_engagement,medium_utilization,False,False,False
5901,Tartu,organic,salaried,android,37,1539.45,lower_mid,25.33,0.22,1629.55,1372.79,6,228.8,0.89,0.173,4,8.3,53,0,1,2,15.17,0,1,6.2,92.28,low_risk,medium_engagement,low_utilization,False,False,False
5902,Tartu,partner,salaried,android,12,1990.58,mid,12.49,0.1,1042.4,746.27,6,124.38,0.37,0.068,2,4.29,18,0,1,1,15.38,0,1,3.8,91.07,low_risk,low_engagement,low_utilization,False,False,False
5903,Tallinn,referral,student,android,8,733.83,low,19.31,0.13,269.27,261.4,6,43.57,0.36,0.094,3,6.26,24,0,0,1,26.34,0,1,5.7,92.6,low_risk,medium_engagement,low_utilization,False,False,False
5904,Tallinn,partner,salaried,ios,4,1640.48,lower_mid,32.5,0.38,911.74,2211.96,12,184.33,1.35,0.274,3,6.25,1,0,1,1,22.57,0,1,2.2,92.29,low_risk,medium_engagement,medium_utilization,False,False,False
5905,Tallinn,paid_search,self_employed,android,2,1991.6,mid,46.54,0.43,718.96,1962.4,12,163.53,0.99,0.272,2,5.49,16,0,1,2,55.2,0,2,2.2,80.85,low_risk,low_engagement,medium_utilization,False,False,False
5906,Tartu,paid_search,self_employed,android,7,2157.69,mid,10.32,0.22,789.88,1251.85,6,208.64,0.58,0.113,1,6.88,2,1,1,1,12.19,0,1,1.1,91.54,low_risk,low_engagement,low_utilization,False,False,False
5907,Tartu,social,salaried,ios,36,2292.65,mid,19.0,0.23,600.44,2232.74,12,186.06,0.97,0.177,4,6.53,6,0,1,1,11.84,0,0,0.8,99.55,low_risk,medium_engagement,low_utilization,False,False,False
5908,Narva,organic,salaried,ios,1,2026.17,mid,25.87,0.25,4689.36,2263.17,6,377.2,1.12,0.2,5,6.76,9,0,1,1,16.35,0,0,0.0,98.65,low_risk,medium_engagement,low_utilization,False,False,False
5909,Tallinn,partner,salaried,ios,66,2424.99,mid,11.02,0.05,542.39,2080.09,12,173.34,0.86,0.114,1,8.72,5,1,1,3,7.74,0,0,0.0,99.74,low_risk,low_engagement,low_utilization,False,False,False
5910,Tallinn,organic,gig_worker,ios,3,1469.41,lower_mid,72.98,0.6,111.31,3450.0,12,287.5,2.35,0.521,5,0.7,4,1,0,1,28.7,0,2,5.0,79.56,medium_risk,medium_engagement,high_utilization,False,False,False
5911,Tallinn,partner,self_employed,ios,7,1965.98,mid,44.81,0.36,1196.52,745.98,18,41.44,0.38,0.183,3,6.05,1,1,0,1,26.49,0,1,3.5,94.8,low_risk,medium_engagement,medium_utilization,False,False,False
5912,Other,organic,salaried,ios,1,2225.74,mid,23.64,0.33,721.51,2066.44,12,172.2,0.93,0.201,3,6.62,6,2,0,2,58.4,0,1,4.4,91.04,low_risk,medium_engagement,low_utilization,False,False,False
5913,Pärnu,referral,gig_worker,android,12,2042.46,mid,40.11,0.3,781.26,598.1,3,199.37,0.29,0.155,11,2.72,11,0,0,1,22.81,0,1,2.8,90.99,low_risk,high_engagement,medium_utilization,False,False,False
5914,Tallinn,social,salaried,android,9,1377.35,lower_mid,34.91,0.47,248.03,1386.55,18,77.03,1.01,0.265,3,2.41,1,4,1,3,17.47,0,0,0.3,98.3,low_risk,medium_engagement,medium_utilization,False,False,False
5915,Tartu,paid_search,self_employed,android,15,1699.52,lower_mid,34.08,0.35,1169.65,230.59,12,19.22,0.14,0.133,4,1.7,4,0,1,2,39.54,0,2,4.4,91.06,low_risk,medium_engagement,medium_utilization,False,False,False
5916,Tallinn,partner,salaried,ios,11,2363.87,mid,45.77,0.39,1318.88,914.74,6,152.46,0.39,0.192,4,13.73,24,0,1,1,38.04,0,0,0.0,99.13,low_risk,medium_engagement,medium_utilization,False,False,False
5917,Other,partner,gig_worker,android,7,775.81,low,19.04,0.17,916.83,505.28,24,21.05,0.65,0.127,7,0.83,6,0,1,2,20.02,0,0,0.8,99.38,low_risk,high_engagement,low_utilization,False,False,False
5918,Pärnu,referral,student,ios,19,1379.04,lower_mid,87.73,0.65,522.01,5155.6,18,286.42,3.74,0.708,8,3.92,10,1,0,2,26.47,1,3,4.9,70.71,high_risk,high_engagement,high_utilization,False,False,False
5919,Tallinn,social,gig_worker,android,0,1475.93,lower_mid,36.91,0.4,586.31,663.36,9,73.71,0.45,0.188,5,5.38,1,0,0,1,30.71,0,0,0.0,98.72,low_risk,medium_engagement,medium_utilization,False,False,False
5920,Tartu,paid_search,salaried,ios,11,2935.43,mid,23.89,0.1,487.2,3285.43,12,273.79,1.12,0.179,2,8.67,12,1,1,2,70.45,1,2,6.9,85.78,low_risk,low_engagement,low_utilization,False,False,False
5921,Tallinn,organic,salaried,android,2,3107.61,upper_mid,35.73,0.34,853.18,2210.6,12,184.22,0.71,0.201,4,7.41,24,0,1,1,12.0,0,0,0.0,99.56,low_risk,medium_engagement,medium_utilization,False,False,False
5922,Other,organic,gig_worker,ios,8,1559.65,lower_mid,43.61,0.38,,1596.36,18,88.69,1.02,0.263,3,5.72,11,1,1,1,13.92,0,3,6.3,83.54,low_risk,medium_engagement,medium_utilization,True,False,False
5923,Tallinn,organic,salaried,android,22,961.3,low,32.3,0.36,216.8,1515.82,9,168.42,1.58,0.303,2,7.95,1,2,1,1,6.93,0,1,8.9,92.11,low_risk,low_engagement,medium_utilization,False,False,False
5924,Pärnu,organic,salaried,android,2,2211.41,mid,45.11,0.26,2653.16,3693.12,12,307.76,1.67,0.305,5,7.99,12,3,1,3,37.38,0,0,0.0,98.18,low_risk,medium_engagement,medium_utilization,False,False,False
5925,Tallinn,paid_search,self_employed,android,38,2046.26,mid,26.58,0.36,3153.03,3835.1,12,319.59,1.87,0.31,4,6.03,4,0,1,1,3.63,0,2,11.5,89.0,low_risk,medium_engagement,low_utilization,False,False,False
5926,Pärnu,organic,salaried,ios,31,1435.53,lower_mid,53.72,0.5,403.67,542.85,9,60.32,0.38,0.235,5,3.08,7,1,0,1,51.8,0,1,5.6,92.81,low_risk,medium_engagement,medium_utilization,False,False,False
5927,Narva,organic,salaried,ios,8,1122.49,lower_mid,28.85,0.37,,1647.07,9,183.01,1.47,0.277,4,9.92,12,1,1,1,39.28,0,0,0.0,98.27,low_risk,medium_engagement,low_utilization,True,False,False
5928,Pärnu,organic,student,web,0,999.07,low,42.68,0.33,565.41,1017.03,9,113.0,1.02,0.25,2,7.26,1,2,0,1,62.76,1,2,5.0,86.15,low_risk,low_engagement,medium_utilization,False,False,False
5929,Tartu,partner,salaried,android,22,1356.25,lower_mid,20.89,0.35,499.32,1155.74,9,128.42,0.85,0.192,4,6.04,14,1,0,2,13.03,0,1,0.8,94.07,low_risk,medium_engagement,low_utilization,False,False,False
5930,Other,referral,salaried,web,30,4320.77,upper_mid,31.04,0.26,,1531.15,12,127.6,0.35,0.129,3,5.62,5,2,1,1,12.62,1,1,8.3,93.65,low_risk,medium_engagement,medium_utilization,True,False,False
5931,Tallinn,paid_search,self_employed,android,3,2083.3,mid,36.69,0.18,236.38,2187.87,3,729.29,1.05,0.216,1,8.69,18,2,0,1,0.63,0,1,3.3,92.19,low_risk,low_engagement,medium_utilization,False,False,False
5932,Tallinn,social,student,web,35,1364.12,lower_mid,21.76,0.29,237.53,293.15,24,12.21,0.21,0.114,4,7.89,0,0,1,1,22.07,0,0,0.0,99.73,low_risk,medium_engagement,low_utilization,False,False,False
5933,Tallinn,organic,salaried,web,34,2123.03,mid,18.42,0.25,1697.05,869.67,6,144.94,0.41,0.111,4,0.5,6,0,1,1,48.88,1,0,2.0,99.57,low_risk,medium_engagement,low_utilization,False,False,False
5934,Other,social,self_employed,android,9,2471.67,mid,14.05,0.32,,993.02,12,82.75,0.4,0.112,3,0.79,18,1,1,2,27.12,0,0,0.9,99.63,low_risk,medium_engagement,low_utilization,True,False,False
5935,Tallinn,referral,gig_worker,ios,22,1375.4,lower_mid,47.91,0.33,1195.69,500.5,6,83.42,0.36,0.181,4,7.45,12,1,1,2,16.08,0,1,0.2,90.68,low_risk,medium_engagement,medium_utilization,False,False,False
5936,Pärnu,organic,salaried,android,8,2985.86,mid,3.6,0.14,885.17,4176.32,24,174.01,1.4,0.175,7,7.04,27,0,1,3,16.67,0,1,2.6,93.38,low_risk,high_engagement,low_utilization,False,False,False
5937,Pärnu,referral,salaried,web,12,1028.93,lower_mid,41.92,0.35,936.24,156.75,24,6.53,0.15,0.151,6,2.68,27,1,1,2,41.1,0,0,0.0,99.62,low_risk,medium_engagement,medium_utilization,False,False,False
5938,Tallinn,partner,salaried,android,5,2865.63,mid,26.66,0.36,2554.98,1827.18,24,76.13,0.64,0.173,6,4.7,18,0,1,2,44.86,0,1,5.2,91.67,low_risk,medium_engagement,low_utilization,False,False,False
5939,Tallinn,paid_search,,ios,2,1706.04,lower_mid,45.31,0.31,1090.74,3155.79,9,350.64,1.85,0.34,3,7.98,3,0,0,1,34.31,0,0,0.0,97.62,medium_risk,medium_engagement,medium_utilization,False,False,False
5940,Tallinn,partner,student,android,19,805.36,low,49.21,0.52,315.01,489.03,12,40.75,0.61,0.257,6,5.31,2,0,0,1,16.91,0,1,1.2,90.34,low_risk,medium_engagement,medium_utilization,False,False,False
5941,Tallinn,organic,salaried,android,0,1819.81,mid,59.26,0.42,475.02,1110.48,18,61.69,0.61,0.255,3,8.49,2,0,0,1,9.33,0,1,0.0,93.75,low_risk,medium_engagement,medium_utilization,False,False,False
5942,Tallinn,organic,gig_worker,android,12,1215.82,lower_mid,45.88,0.37,950.3,841.39,6,140.23,0.69,0.224,4,0.5,4,1,1,1,35.95,0,2,8.7,87.92,low_risk,medium_engagement,medium_utilization,False,False,False
5943,Tallinn,organic,gig_worker,android,28,1490.44,lower_mid,23.8,0.28,1507.97,735.69,9,81.74,0.49,0.137,3,6.31,0,0,0,1,16.87,0,0,0.0,99.41,low_risk,medium_engagement,low_utilization,False,False,False
5944,Other,organic,salaried,android,4,3211.86,upper_mid,6.44,0.1,1756.81,5892.56,6,982.09,1.83,0.218,6,6.64,13,0,1,1,54.99,0,2,5.2,90.9,low_risk,medium_engagement,low_utilization,False,False,False
5945,Other,organic,self_employed,web,6,1576.0,lower_mid,41.4,0.41,1025.95,3761.52,9,417.95,2.39,0.414,6,7.54,5,2,0,3,32.69,0,0,0.0,99.06,medium_risk,medium_engagement,medium_utilization,False,False,False
