user_id,signup_date,acquisition_channel,region,company_size,industry,experiment_group,experiment_eligibility_flag,assignment_valid_flag,exposure_days,low_exposure_flag,onboarding_completion_flag,activation_flag,retained_30d,retained_60d,churn_30d,upgrade_flag,expansion_revenue_flag,negative_feedback_flag,sessions_first_14d,feature_adoption_count,support_tickets_first_30d,time_to_activation_days,monthly_subscription_value,subscription_value_band,engagement_band,feature_adoption_band,experiment_eligibility_flag_invalid_flag,assignment_valid_flag_invalid_flag,low_exposure_flag_invalid_flag,onboarding_completion_flag_invalid_flag,activation_flag_invalid_flag,retained_30d_invalid_flag,retained_60d_invalid_flag,churn_30d_invalid_flag,upgrade_flag_invalid_flag,expansion_revenue_flag_invalid_flag,negative_feedback_flag_invalid_flag,experiment_eligibility_flag_clean,assignment_valid_flag_clean,low_exposure_flag_clean,onboarding_completion_flag_clean,activation_flag_clean,retained_30d_clean,retained_60d_clean,churn_30d_clean,upgrade_flag_clean,expansion_revenue_flag_clean,negative_feedback_flag_clean,acquisition_channel_missing_flag,company_size_missing_flag,time_to_activation_days_missing_flag,exposure_days_invalid_flag,sessions_first_14d_invalid_flag,feature_adoption_count_invalid_flag,support_tickets_first_30d_invalid_flag,time_to_activation_days_invalid_flag,monthly_subscription_value_invalid_flag
7296,2026-03-18,direct,APAC,solo,other,control,1,1,30,0,1,0,0,0,1,0,0,0,7,2,1,,40.26,low_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
7297,2026-01-23,organic,North America,solo,healthcare,treatment,1,1,28,0,1,1,1,1,0,0,0,0,5,1,2,2.3,22.14,low_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
7298,2026-01-16,organic,Europe,solo,software,treatment,1,1,23,0,1,1,0,0,1,0,0,0,14,6,0,3.2,15.66,low_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
7299,2026-03-02,partner,APAC,small,education,control,0,0,12,1,0,1,1,1,0,0,0,0,8,2,1,7.6,90.18,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
7300,2026-03-09,paid_search,Europe,small,finance,control,1,1,22,0,0,1,0,1,1,0,0,0,8,4,1,2.3,103.49,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,1,1,0,0,0,False,False,False,False,False,False,False,False,False
7301,2026-03-21,organic,APAC,mid_market,software,control,1,1,23,0,0,0,0,0,1,0,0,0,3,0,0,,113.8,mid_value,low_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
7302,2026-01-31,partner,UK,solo,healthcare,control,1,1,22,0,1,0,1,0,0,0,0,0,6,1,1,,32.51,low_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
7303,2026-02-22,paid_search,APAC,solo,finance,control,1,1,23,0,1,1,0,0,1,0,0,0,5,3,0,6.5,45.18,low_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
7304,2026-01-25,paid_social,North America,solo,finance,control,1,1,27,0,0,0,1,0,0,0,0,0,1,0,0,,38.43,low_value,low_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
7305,2026-02-13,organic,North America,solo,retail,treatment,1,1,25,0,1,1,0,1,1,1,0,1,8,2,0,1.6,28.09,low_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,1,1,1,0,1,False,False,False,False,False,False,False,False,False
7306,2026-01-12,referral,Europe,solo,other,control,0,0,4,1,1,0,0,1,1,0,0,1,4,4,1,,18.56,low_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,0,0,1,1,0,0,1,1,0,0,1,False,False,True,False,False,False,False,False,False
7307,2026-03-31,paid_social,UK,mid_market,retail,treatment,1,1,22,0,0,0,0,0,1,0,1,0,2,3,0,,178.72,high_value,low_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,1,0,False,False,True,False,False,False,False,False,False
7308,2026-01-09,organic,Europe,small,software,control,1,1,29,0,0,0,0,0,1,0,0,0,4,1,3,,114.72,mid_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
7309,2026-01-12,paid_search,North America,enterprise,software,treatment,1,1,29,0,0,0,0,0,1,0,0,0,6,3,1,,439.38,high_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
7310,2026-03-10,paid_social,North America,solo,finance,treatment,1,1,21,0,1,1,0,1,1,1,1,0,10,4,0,4.1,30.59,low_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,1,1,1,1,0,False,False,False,False,False,False,False,False,False
7311,2026-02-23,direct,North America,mid_market,software,control,1,1,28,0,0,1,0,0,1,0,0,0,8,7,0,4.8,210.16,high_value,moderate_engagement,broad_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
7312,2026-02-23,direct,UK,small,healthcare,treatment,1,1,28,0,1,1,1,1,0,0,0,0,15,6,0,3.4,54.46,mid_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
7313,2026-01-28,paid_search,North America,small,retail,treatment,1,1,29,0,0,0,0,0,1,0,0,1,5,2,1,,60.97,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,1,False,False,True,False,False,False,False,False,False
7314,2026-02-25,referral,North America,small,healthcare,control,1,1,22,0,0,0,0,0,1,0,0,0,10,5,0,,110.04,mid_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
7315,2026-03-10,referral,North America,small,other,treatment,1,1,26,0,1,1,0,1,1,0,0,0,9,3,0,5.9,77.92,mid_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,1,1,0,0,0,False,False,False,False,False,False,False,False,False
7316,2026-03-18,partner,UK,mid_market,healthcare,treatment,1,1,22,0,1,1,1,1,0,0,0,0,11,1,0,7.8,428.34,high_value,high_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
7317,2026-02-27,paid_social,APAC,mid_market,healthcare,control,1,1,21,0,1,0,0,1,1,0,0,0,7,2,0,,167.39,high_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,1,1,0,0,0,False,False,True,False,False,False,False,False,False
7318,2026-03-19,organic,Europe,small,finance,treatment,1,1,27,0,1,1,0,1,1,0,0,0,9,5,2,2.4,130.65,mid_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,1,1,0,0,0,False,False,False,False,False,False,False,False,False
7319,2026-03-16,referral,North America,solo,other,treatment,1,1,23,0,1,0,1,0,0,0,0,0,9,1,3,,20.44,low_value,high_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
7320,2026-02-11,organic,North America,solo,other,treatment,1,1,28,0,0,1,1,0,0,0,0,0,8,5,1,0.8,54.62,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
7321,2026-02-07,organic,Europe,enterprise,other,treatment,1,1,23,0,1,1,1,1,0,1,1,0,10,5,0,3.6,478.77,high_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,1,1,0,False,False,False,False,False,False,False,False,False
7322,2026-03-09,paid_social,Europe,small,other,control,1,1,22,0,1,1,0,0,1,0,1,0,12,4,0,9.6,31.86,low_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,0,1,0,False,False,False,False,False,False,False,False,False
7323,2026-02-22,direct,Europe,mid_market,other,treatment,1,1,28,0,1,1,0,0,1,1,1,0,17,3,1,17.1,227.15,high_value,power_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,1,1,0,False,False,False,False,False,False,False,False,False
7324,2026-02-02,organic,APAC,small,retail,control,1,1,28,0,1,0,0,1,1,0,0,0,2,3,0,,83.17,mid_value,low_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,1,1,0,0,0,False,False,True,False,False,False,False,False,False
7325,2026-03-12,referral,APAC,mid_market,healthcare,control,1,1,30,0,1,1,1,1,0,0,0,0,8,1,1,3.3,260.47,high_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
7326,2026-02-25,paid_search,North America,solo,software,treatment,1,1,21,0,0,0,1,0,0,0,0,0,8,1,1,,19.7,low_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
7327,2026-03-13,direct,North America,solo,education,control,1,1,21,0,1,1,1,1,0,0,0,0,6,3,0,8.7,32.83,low_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
7328,2026-02-20,paid_social,North America,small,education,treatment,1,1,30,0,0,0,0,0,1,0,0,0,3,7,0,,124.26,mid_value,low_engagement,broad_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
7329,2026-03-15,organic,Europe,small,other,treatment,1,1,23,0,0,1,1,1,0,0,0,0,16,3,1,5.9,100.97,mid_value,power_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
7330,2026-02-12,organic,Europe,small,healthcare,control,1,1,30,0,0,0,1,1,0,0,0,0,3,1,0,,90.36,mid_value,low_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False
7331,2026-01-15,paid_search,UK,mid_market,other,treatment,1,1,24,0,0,0,0,0,1,0,0,0,5,0,1,,174.82,high_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
7332,2026-02-07,organic,North America,small,retail,control,0,0,4,1,0,1,0,0,1,0,0,0,9,5,1,16.1,97.44,mid_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
7333,2026-01-15,organic,APAC,mid_market,software,control,1,1,28,0,1,0,1,1,0,0,0,0,1,3,0,,286.85,high_value,low_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False
7334,2026-01-05,referral,Europe,solo,software,control,1,1,28,0,0,0,0,1,1,0,0,1,3,0,0,,29.66,low_value,low_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,1,1,0,0,1,False,False,True,False,False,False,False,False,False
7335,2026-03-24,paid_search,Other,solo,education,treatment,1,1,27,0,0,1,0,0,1,0,0,0,11,6,1,5.4,45.29,low_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
7336,2026-02-23,referral,Europe,mid_market,finance,control,1,1,21,0,0,0,1,1,0,0,0,0,5,2,1,,231.18,high_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False
7337,2026-02-20,organic,UK,small,software,treatment,1,1,21,0,1,0,1,1,0,0,0,0,1,3,1,,50.47,mid_value,low_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False
7338,2026-01-10,paid_social,North America,small,finance,control,1,1,25,0,1,1,1,0,0,0,0,0,9,5,0,7.8,101.3,mid_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
7339,2026-01-12,paid_search,UK,solo,software,control,1,1,25,0,0,0,1,1,0,0,0,0,0,0,0,,58.41,mid_value,low_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False
7340,2026-01-04,organic,North America,enterprise,other,control,1,1,25,0,1,0,1,1,0,0,0,0,7,3,0,,462.5,high_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False
7341,2026-01-18,paid_social,Europe,mid_market,software,control,1,1,21,0,0,1,0,1,1,0,0,0,14,8,1,10.7,300.49,high_value,high_engagement,broad_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,1,1,0,0,0,False,False,False,False,False,False,False,False,False
7342,2026-03-21,organic,North America,mid_market,finance,control,1,1,23,0,0,0,1,0,0,0,0,0,10,3,0,,329.2,high_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
7343,2026-02-05,partner,North America,mid_market,healthcare,treatment,1,1,21,0,1,1,0,1,1,1,1,0,10,6,1,7.1,218.98,high_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,1,1,1,1,0,False,False,False,False,False,False,False,False,False
7344,2026-01-25,referral,North America,small,other,treatment,1,1,22,0,0,0,0,1,1,0,0,0,9,3,0,,49.44,low_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,1,1,0,0,0,False,False,True,False,False,False,False,False,False
7345,2026-03-28,paid_social,North America,small,education,treatment,1,1,28,0,0,0,0,1,1,0,0,1,6,1,0,,66.97,mid_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,1,1,0,0,1,False,False,True,False,False,False,False,False,False
7346,2026-03-17,organic,North America,small,software,treatment,1,1,24,0,1,0,0,0,1,0,0,0,3,2,3,,52.88,mid_value,low_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
7347,2026-02-05,paid_search,Other,mid_market,education,control,1,1,24,0,0,1,1,1,0,0,0,0,12,1,0,8.0,401.51,high_value,high_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
7348,2026-03-08,paid_social,North America,mid_market,retail,treatment,1,1,25,0,1,0,0,0,1,1,0,0,7,3,1,,254.87,high_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False
7349,2026-01-09,referral,UK,small,software,treatment,1,1,22,0,1,1,0,0,1,0,0,0,10,5,1,1.3,122.48,mid_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
7350,2026-03-02,organic,North America,solo,retail,control,1,1,29,0,1,1,0,0,1,0,0,0,9,0,2,5.3,32.44,low_value,high_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
7351,2026-02-22,organic,Europe,mid_market,education,treatment,1,1,30,0,1,1,0,0,1,0,0,0,12,3,2,3.1,242.62,high_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
7352,2026-01-18,paid_search,North America,small,retail,control,1,1,29,0,1,0,0,1,1,1,0,0,1,0,1,,80.39,mid_value,low_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,1,1,1,0,0,False,False,True,False,False,False,False,False,False
7353,2026-02-12,paid_social,North America,solo,other,treatment,1,1,23,0,0,1,1,0,0,0,0,0,11,2,2,4.0,24.37,low_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
7354,2026-02-04,organic,North America,small,healthcare,control,0,0,1,1,1,1,1,1,0,0,0,0,13,4,2,5.5,67.65,mid_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,0,0,1,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
7355,2026-03-04,paid_social,Europe,enterprise,retail,control,1,1,22,0,1,1,1,1,0,0,0,0,9,3,1,6.0,1048.05,enterprise_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
7356,2026-03-19,paid_search,North America,small,software,treatment,1,1,28,0,1,0,0,1,1,0,0,0,5,4,0,,50.61,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,1,1,0,0,0,False,False,True,False,False,False,False,False,False
7357,2026-01-04,paid_search,APAC,solo,education,treatment,1,1,28,0,1,1,1,1,0,0,0,0,9,8,0,3.6,39.41,low_value,high_engagement,broad_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
7358,2026-02-10,paid_search,Europe,solo,retail,treatment,1,1,22,0,1,0,0,0,1,0,0,0,6,4,0,,19.74,low_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
7359,2026-02-14,referral,APAC,solo,healthcare,control,1,1,30,0,0,0,0,0,1,1,1,0,4,4,1,,29.03,low_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,1,1,0,False,False,True,False,False,False,False,False,False
7360,2026-02-19,organic,Other,solo,retail,treatment,1,1,25,0,0,0,0,1,1,0,0,0,6,3,1,,21.82,low_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,1,1,0,0,0,False,False,True,False,False,False,False,False,False
